Source;Target;Type;Id;Weight
539;765;Directed;96986;0.259428366
639;372;Directed;94032;0.242207659
642;474;Directed;93432;0.262425803
758;642;Directed;93918;0.265541007
679;474;Directed;93753;0.267563828
263;495;Directed;98792;0.266477094
479;758;Directed;94551;0.260514892
509;316;Directed;96241;0.23908374
509;306;Directed;94749;0.245914578
474;479;Directed;94001;0.24399629
758;762;Directed;94343;0.265612347
639;509;Directed;93377;0.249700038
654;738;Directed;96047;0.244682658
758;479;Directed;103309;0.256950205
719;154;Directed;101405;0.257665922
768;72;Directed;94189;0.266415783
307;642;Directed;95503;0.245198348
586;774;Directed;95027;0.242939387
34;592;Directed;99988;0.241516836
400;607;Directed;98139;0.258661141
592;34;Directed;96102;0.247313103
388;761;Directed;94451;0.238970535
761;388;Directed;99339;0.243217112
34;761;Directed;101232;0.240734114
103;592;Directed;93616;0.265267801
605;644;Directed;95826;0.248958338
642;781;Directed;94681;0.262897424
263;762;Directed;94008;0.241735886
741;212;Directed;95381;0.246251634
741;474;Directed;93411;0.251152693
787;122;Directed;95781;0.257879896
704;788;Directed;99028;0.243166789
686;782;Directed;93313;0.26841893
660;659;Directed;95896;0.244013696
542;788;Directed;93597;0.259806134
788;542;Directed;95761;0.263007366
294;250;Directed;95934;0.249812838
788;681;Directed;94214;0.267505209
325;523;Directed;97959;0.253454948
542;460;Directed;94237;0.264924306
439;212;Directed;93612;0.264341787
321;721;Directed;95483;0.265701734
242;321;Directed;97626;0.245356695
321;607;Directed;103962;0.238628269
754;321;Directed;94121;0.262367476
212;439;Directed;93154;0.264457972
191;365;Directed;94719;0.264544672
683;297;Directed;96106;0.260287052
546;542;Directed;94195;0.264359489
639;401;Directed;101839;0.264314047
712;719;Directed;93488;0.251901874
220;479;Directed;101998;0.248315638
713;325;Directed;103042;0.250971287
514;177;Directed;94251;0.259725825
547;711;Directed;104226;0.248125201
204;303;Directed;99912;0.258884595
372;799;Directed;93407;0.252275016
220;644;Directed;94446;0.250550803
547;154;Directed;93572;0.250900768
713;161;Directed;99577;0.244331419
687;128;Directed;96853;0.26468086
713;48;Directed;96257;0.262111473
321;616;Directed;93309;0.259170431
321;297;Directed;95377;0.265913332
321;758;Directed;95267;0.249912762
799;372;Directed;95569;0.240647607
350;802;Directed;97273;0.242812216
483;583;Directed;105930;0.242652584
67;683;Directed;95375;0.238958339
704;504;Directed;98763;0.247411245
514;799;Directed;93171;0.265725218
799;514;Directed;96488;0.256017467
549;794;Directed;94757;0.239156923
640;783;Directed;94076;0.256636949
783;640;Directed;102310;0.268189002
364;771;Directed;96473;0.246434138
74;607;Directed;105589;0.239618033
635;74;Directed;98355;0.241824191
277;448;Directed;93696;0.250058285
41;805;Directed;95920;0.241165255
708;57;Directed;102276;0.258632481
725;547;Directed;94509;0.242917489
249;654;Directed;93333;0.259910158
617;644;Directed;98090;0.243928413
605;224;Directed;101432;0.256512038
249;454;Directed;95293;0.238918639
771;364;Directed;105176;0.2500011
644;617;Directed;95909;0.263936371
733;708;Directed;98400;0.246196685
787;73;Directed;98035;0.264189793
638;719;Directed;96361;0.254757213
712;644;Directed;97751;0.26255181
68;475;Directed;102397;0.262341407
475;68;Directed;101558;0.247592771
193;233;Directed;102687;0.246313829
41;741;Directed;94070;0.260530038
708;557;Directed;95106;0.249770755
638;102;Directed;97242;0.260831668
712;400;Directed;94340;0.242754858
721;400;Directed;95733;0.239271921
460;542;Directed;95577;0.245554144
63;801;Directed;96663;0.246891102
372;823;Directed;93876;0.244645788
823;372;Directed;95362;0.259050395
701;103;Directed;95784;0.25858998
605;372;Directed;98920;0.253066316
99;194;Directed;94808;0.239842287
439;795;Directed;96384;0.240164143
422;297;Directed;96655;0.265041309
781;642;Directed;93939;0.255073877
679;841;Directed;95298;0.240105557
431;343;Directed;96142;0.258513162
708;719;Directed;94073;0.259270701
704;72;Directed;94864;0.246024051
843;34;Directed;100784;0.254673612
474;124;Directed;95780;0.253387665
47;814;Directed;96563;0.256120374
372;831;Directed;94009;0.267737034
638;637;Directed;95566;0.266304025
646;220;Directed;93229;0.240524378
32;626;Directed;94619;0.260729621
32;640;Directed;94496;0.259393538
859;32;Directed;94118;0.251170472
770;32;Directed;98268;0.25378875
53;785;Directed;96532;0.264468622
53;542;Directed;96233;0.253773786
770;708;Directed;97517;0.252658322
9;617;Directed;93357;0.260330769
389;830;Directed;98974;0.254457959
765;191;Directed;99501;0.249205483
713;400;Directed;101898;0.23990902
713;283;Directed;102852;0.245529463
700;68;Directed;94610;0.258892237
713;359;Directed;93250;0.258746657
342;544;Directed;98188;0.254704943
719;712;Directed;94692;0.24388589
733;502;Directed;99968;0.261181704
475;502;Directed;101700;0.260728984
350;872;Directed;107545;0.262557629
12;605;Directed;94037;0.238862308
250;536;Directed;94582;0.265389256
36;770;Directed;95345;0.246619992
638;830;Directed;96013;0.25478297
596;254;Directed;93626;0.264810689
9;14;Directed;96899;0.170784949
20;21;Directed;99907;0.164280208
36;32;Directed;98152;0.16161119
62;50;Directed;93741;0.175504646
36;50;Directed;94341;0.160425059
41;43;Directed;93359;0.166923141
12;66;Directed;96440;0.156832473
32;68;Directed;99400;0.171759069
72;71;Directed;101684;0.161695794
44;75;Directed;98103;0.15831016
19;72;Directed;99461;0.161505153
19;8;Directed;97739;0.154892129
87;8;Directed;100745;0.157508565
36;90;Directed;100086;0.174162959
69;95;Directed;93320;0.158642082
84;8;Directed;105415;0.163244928
97;98;Directed;96043;0.167781477
98;97;Directed;102808;0.154192916
104;59;Directed;100576;0.164599881
105;56;Directed;102545;0.174846634
105;61;Directed;100519;0.173221902
34;109;Directed;101571;0.154003214
34;58;Directed;95165;0.174034611
114;105;Directed;93558;0.173784989
44;117;Directed;106188;0.164588935
120;119;Directed;99741;0.160367842
36;104;Directed;93697;0.155847219
36;128;Directed;101243;0.15581926
44;116;Directed;93669;0.158283618
79;58;Directed;102715;0.165607928
124;85;Directed;99203;0.176085372
36;112;Directed;98115;0.17847156
69;124;Directed;96830;0.155801947
135;133;Directed;96887;0.170694601
137;138;Directed;97657;0.152468051
96;137;Directed;98252;0.169380199
44;102;Directed;94128;0.171018561
38;86;Directed;103643;0.176659256
44;141;Directed;95685;0.175978853
105;63;Directed;98240;0.152371522
71;72;Directed;99238;0.170047042
44;60;Directed;96070;0.166274711
44;32;Directed;97744;0.179738553
19;120;Directed;95244;0.162046277
9;22;Directed;94665;0.156913197
68;56;Directed;98986;0.163027865
36;147;Directed;101711;0.161819836
32;164;Directed;95383;0.178573969
41;120;Directed;102597;0.156336941
56;68;Directed;102501;0.177755858
32;130;Directed;96797;0.155143673
164;8;Directed;105750;0.17064383
161;164;Directed;95858;0.178663209
96;164;Directed;102233;0.1689573
180;177;Directed;94738;0.159936215
177;180;Directed;94279;0.166595787
155;63;Directed;94764;0.177626639
41;186;Directed;102183;0.169716558
189;175;Directed;95602;0.177379932
193;190;Directed;96212;0.170632928
176;61;Directed;99076;0.18035942
176;72;Directed;94945;0.170785535
176;201;Directed;95712;0.150848307
199;209;Directed;95125;0.151630019
68;101;Directed;102111;0.173934789
214;109;Directed;97445;0.176567518
103;56;Directed;102080;0.179330475
214;56;Directed;105796;0.152094063
144;185;Directed;97349;0.163381655
220;32;Directed;104370;0.152943804
144;32;Directed;94760;0.174664821
41;222;Directed;105310;0.173497843
41;134;Directed;101153;0.173506185
212;66;Directed;97707;0.175809782
36;214;Directed;102917;0.152852859
214;101;Directed;97519;0.154187591
103;86;Directed;100860;0.153978504
69;34;Directed;95899;0.178752349
41;166;Directed;99387;0.159349853
9;235;Directed;96790;0.172038043
9;209;Directed;97567;0.156995763
176;198;Directed;101359;0.157923457
239;175;Directed;104857;0.167490461
9;144;Directed;96485;0.153190761
194;199;Directed;98442;0.150744892
194;182;Directed;93181;0.15752087
34;242;Directed;99870;0.160955306
127;63;Directed;102544;0.163466289
88;32;Directed;94892;0.159661654
8;164;Directed;102424;0.155501731
44;48;Directed;94137;0.150650567
258;76;Directed;98765;0.179843116
6;122;Directed;94993;0.178340819
204;266;Directed;106890;0.165638764
51;267;Directed;96208;0.169669851
267;51;Directed;100332;0.160040021
103;267;Directed;94579;0.167842307
274;48;Directed;100232;0.175434097
263;239;Directed;97628;0.15560358
140;6;Directed;96764;0.151471582
176;166;Directed;97013;0.178704258
220;67;Directed;102991;0.163701748
181;177;Directed;105380;0.180167431
51;288;Directed;94123;0.151961798
1;255;Directed;93841;0.165385254
204;79;Directed;98028;0.159173989
199;58;Directed;95724;0.171083632
36;236;Directed;97681;0.160006372
211;260;Directed;94630;0.16281757
204;276;Directed;100032;0.174135097
221;3;Directed;97269;0.171669447
221;211;Directed;97908;0.151722797
212;67;Directed;94145;0.175348133
211;221;Directed;94844;0.177792575
6;221;Directed;100438;0.178494894
288;51;Directed;103138;0.176541776
288;211;Directed;95522;0.179322474
260;199;Directed;100590;0.180512125
260;181;Directed;98668;0.152416086
63;301;Directed;99473;0.161736841
288;50;Directed;93303;0.167042276
101;32;Directed;93717;0.171606399
212;228;Directed;95911;0.179722574
239;236;Directed;98297;0.164494361
114;124;Directed;103273;0.180141129
209;299;Directed;96691;0.155510246
3;221;Directed;99942;0.159822392
307;67;Directed;103256;0.161347056
143;67;Directed;98694;0.168358485
189;302;Directed;99149;0.155439732
314;308;Directed;94636;0.164202817
263;315;Directed;99293;0.17695675
260;79;Directed;95148;0.163940876
314;51;Directed;98122;0.178221497
317;315;Directed;94880;0.163955092
63;296;Directed;95317;0.155734811
176;311;Directed;97528;0.169991097
228;121;Directed;102309;0.167087197
124;318;Directed;94603;0.170686473
282;214;Directed;101029;0.177384108
27;194;Directed;93545;0.162712123
194;88;Directed;98577;0.16547497
176;233;Directed;100489;0.17496329
176;32;Directed;94713;0.17033428
41;184;Directed;98607;0.176945152
9;260;Directed;93994;0.163043909
95;52;Directed;97953;0.153454429
44;299;Directed;100552;0.162126363
323;34;Directed;94788;0.173715845
34;324;Directed;98977;0.155235458
52;95;Directed;96510;0.175501489
281;144;Directed;106677;0.173945994
128;329;Directed;94132;0.161793476
9;61;Directed;94585;0.165022269
62;260;Directed;94441;0.172902424
333;319;Directed;102712;0.166222761
336;333;Directed;97606;0.16507283
260;211;Directed;96363;0.16584586
311;308;Directed;95212;0.165218201
311;254;Directed;98395;0.166038496
335;191;Directed;96607;0.158693521
53;308;Directed;103902;0.15204985
53;341;Directed;96552;0.174180925
299;34;Directed;96514;0.179378386
120;222;Directed;93202;0.163918712
345;56;Directed;94891;0.162521185
345;318;Directed;98784;0.176194901
88;144;Directed;98493;0.154518631
297;88;Directed;95310;0.151909096
314;95;Directed;103495;0.16460291
9;233;Directed;102951;0.157554317
103;97;Directed;98231;0.169645817
303;298;Directed;96317;0.151119227
350;299;Directed;97931;0.156970931
353;254;Directed;96713;0.161601087
281;352;Directed;97978;0.159328459
99;349;Directed;101127;0.176401279
6;252;Directed;95152;0.168996863
357;358;Directed;96465;0.174959685
204;271;Directed;97816;0.160533745
191;237;Directed;93397;0.152650128
291;32;Directed;94806;0.180415402
72;291;Directed;93898;0.160372471
323;340;Directed;96851;0.160537524
61;105;Directed;101234;0.15550088
12;360;Directed;94643;0.173640686
60;194;Directed;99487;0.178011601
103;314;Directed;95058;0.178599184
103;360;Directed;101020;0.151212696
131;297;Directed;102506;0.169210713
349;8;Directed;96365;0.156695622
272;263;Directed;95611;0.171490296
297;248;Directed;103607;0.152315375
358;88;Directed;98059;0.168574477
88;358;Directed;101604;0.156740606
368;367;Directed;96364;0.165781659
32;263;Directed;101291;0.151896466
144;142;Directed;98626;0.174127194
371;306;Directed;94730;0.168891353
311;48;Directed;96494;0.17593973
48;314;Directed;94527;0.172038831
368;340;Directed;99386;0.178437313
335;155;Directed;93715;0.172488441
337;72;Directed;94828;0.165992153
9;368;Directed;97217;0.153676185
194;368;Directed;101852;0.174078182
176;378;Directed;93447;0.160197811
189;358;Directed;97656;0.177477483
317;311;Directed;95762;0.170877371
300;384;Directed;96033;0.157297326
41;325;Directed;103597;0.172889036
1;211;Directed;94184;0.171168859
70;385;Directed;102975;0.18036367
239;349;Directed;98483;0.160461712
50;386;Directed;95730;0.16868159
376;377;Directed;98704;0.174583548
189;349;Directed;99383;0.179864797
50;376;Directed;93593;0.168249473
145;88;Directed;100602;0.171973866
386;343;Directed;95879;0.180356625
321;359;Directed;95330;0.152169137
357;378;Directed;97417;0.160617383
220;62;Directed;96239;0.180341484
376;191;Directed;103912;0.155607169
321;396;Directed;100729;0.170873288
399;386;Directed;93991;0.159423841
399;76;Directed;95151;0.168491047
400;32;Directed;95116;0.173728484
378;74;Directed;99408;0.180311375
365;399;Directed;97643;0.173966782
30;72;Directed;94269;0.168162894
9;34;Directed;106029;0.151899132
303;389;Directed;100570;0.162721547
44;242;Directed;94288;0.162697479
6;404;Directed;97133;0.17099403
103;396;Directed;97329;0.151372349
389;254;Directed;93827;0.179601857
79;365;Directed;95276;0.171587797
314;281;Directed;96439;0.171893241
281;314;Directed;98296;0.162932709
297;62;Directed;104505;0.167521712
201;410;Directed;95559;0.166501514
103;371;Directed;97941;0.151686283
272;273;Directed;100266;0.152134794
63;337;Directed;99673;0.163625083
3;308;Directed;94049;0.162990281
321;411;Directed;107294;0.151529996
9;411;Directed;97293;0.173543749
368;394;Directed;95408;0.159537296
389;303;Directed;98403;0.159434976
415;329;Directed;104301;0.177553096
325;6;Directed;97958;0.175827873
6;325;Directed;95070;0.153916692
67;410;Directed;102637;0.1565734
303;6;Directed;93265;0.166494498
277;417;Directed;107051;0.178309727
212;416;Directed;101662;0.172169114
311;365;Directed;94170;0.15103367
365;311;Directed;95795;0.161706687
321;311;Directed;103082;0.152652958
323;356;Directed;97629;0.161855707
19;396;Directed;96246;0.167291853
6;376;Directed;96405;0.178900349
335;50;Directed;93727;0.156940492
321;52;Directed;102535;0.177590698
44;19;Directed;94922;0.151981429
62;102;Directed;94139;0.156457785
36;296;Directed;95460;0.167781864
19;420;Directed;95973;0.152134965
368;294;Directed;99753;0.161878779
102;62;Directed;98790;0.17807928
340;56;Directed;93682;0.158540173
372;233;Directed;99152;0.161629415
423;410;Directed;101695;0.154235291
69;373;Directed;96011;0.15989698
424;405;Directed;96728;0.179187092
69;356;Directed;97093;0.150660576
48;256;Directed;93808;0.167206852
194;184;Directed;93391;0.15562179
409;8;Directed;101561;0.168298714
409;149;Directed;99288;0.172813972
234;391;Directed;101712;0.176107579
174;335;Directed;103964;0.151819852
429;242;Directed;99179;0.176026174
431;32;Directed;98946;0.171179751
398;8;Directed;95520;0.155549206
41;300;Directed;101365;0.169110954
56;154;Directed;97814;0.175901279
72;263;Directed;99207;0.156313102
323;413;Directed;93573;0.177976071
242;429;Directed;99490;0.176365936
391;349;Directed;93533;0.177433492
400;188;Directed;102396;0.178044715
396;425;Directed;100103;0.175098605
52;201;Directed;94809;0.15215456
400;441;Directed;94858;0.176230989
396;407;Directed;96453;0.172967136
407;396;Directed;104456;0.178022569
429;209;Directed;94834;0.169964846
357;407;Directed;95413;0.175087142
409;6;Directed;97632;0.150722671
289;65;Directed;103877;0.162899682
140;201;Directed;102785;0.170608727
372;461;Directed;96943;0.176678137
460;172;Directed;105018;0.173518026
274;462;Directed;97532;0.153425476
389;467;Directed;94583;0.169653841
398;134;Directed;102741;0.157877758
263;409;Directed;93846;0.171989347
38;437;Directed;105609;0.168959297
263;472;Directed;94141;0.157190837
357;405;Directed;98549;0.166325349
38;409;Directed;96927;0.154130341
263;332;Directed;96344;0.150685416
398;365;Directed;96331;0.153524093
368;460;Directed;97362;0.170154759
466;392;Directed;96748;0.162065716
423;454;Directed;99398;0.15495164
321;481;Directed;98656;0.174397758
423;392;Directed;98978;0.175811472
479;481;Directed;102115;0.164191275
321;75;Directed;94440;0.178613946
321;309;Directed;94538;0.17357511
321;313;Directed;102257;0.168743575
140;308;Directed;103646;0.169149413
321;236;Directed;96423;0.152650468
321;358;Directed;100124;0.164885615
479;8;Directed;100154;0.164700481
483;479;Directed;95633;0.166301157
376;6;Directed;97544;0.159749671
321;402;Directed;95447;0.151392511
263;344;Directed;98305;0.180337965
447;51;Directed;94146;0.151878528
466;372;Directed;93498;0.154259427
475;468;Directed;100797;0.164285091
194;303;Directed;96297;0.162952133
53;481;Directed;101539;0.160264607
496;454;Directed;99254;0.160806385
297;289;Directed;95983;0.152486159
332;263;Directed;100515;0.178433672
334;62;Directed;97857;0.158892537
334;437;Directed;94053;0.17858845
9;466;Directed;93225;0.168317763
70;482;Directed;95851;0.170639369
342;454;Directed;99133;0.159178276
447;372;Directed;104062;0.167365332
321;209;Directed;99409;0.176733623
344;263;Directed;96413;0.176488511
398;254;Directed;103192;0.162322939
69;450;Directed;106145;0.167282326
296;194;Directed;97588;0.172397413
53;254;Directed;97434;0.151274824
325;128;Directed;97401;0.180084205
422;365;Directed;99947;0.151729005
517;368;Directed;101704;0.177505141
432;379;Directed;104034;0.180299649
474;236;Directed;95594;0.164544811
368;221;Directed;95252;0.177748933
425;396;Directed;99121;0.164729335
19;519;Directed;97858;0.177079556
379;432;Directed;93579;0.157733145
447;34;Directed;102699;0.154900593
51;523;Directed;102041;0.152656443
389;424;Directed;93419;0.159123127
32;209;Directed;97085;0.151838734
62;475;Directed;104987;0.176423891
475;62;Directed;102473;0.175372469
398;502;Directed;98337;0.177708018
176;502;Directed;94043;0.178557177
209;355;Directed;98793;0.175935253
357;168;Directed;100518;0.164676013
474;372;Directed;99323;0.152923709
67;215;Directed;96948;0.165474733
67;74;Directed;94431;0.178457161
67;172;Directed;94487;0.173167444
67;313;Directed;99025;0.152282343
409;302;Directed;93857;0.170060928
38;386;Directed;105988;0.153821667
400;502;Directed;95472;0.152439739
41;464;Directed;98672;0.16807486
143;456;Directed;98222;0.169077249
191;536;Directed;94881;0.178976029
536;191;Directed;99835;0.173343928
41;355;Directed;93814;0.15430292
144;398;Directed;105124;0.171749846
325;72;Directed;94687;0.175600316
74;527;Directed;104017;0.178027678
68;97;Directed;104756;0.171418789
97;68;Directed;95412;0.164729672
513;325;Directed;101191;0.17931471
41;513;Directed;104005;0.179674558
542;513;Directed;96148;0.164836841
513;542;Directed;94470;0.179361626
72;325;Directed;100023;0.171655087
546;97;Directed;103525;0.1704781
277;352;Directed;94182;0.157704712
289;536;Directed;96738;0.167685477
537;536;Directed;95752;0.1640352
451;32;Directed;98481;0.162648964
76;399;Directed;97490;0.156809162
536;289;Directed;93193;0.169288027
41;375;Directed;95893;0.155160605
103;502;Directed;95435;0.167908069
321;119;Directed;97649;0.154327457
204;432;Directed;98351;0.154251046
9;543;Directed;95082;0.177150804
51;528;Directed;97948;0.163975536
62;554;Directed;96232;0.166167944
302;119;Directed;101439;0.169748175
204;62;Directed;102855;0.179177872
481;479;Directed;102522;0.179425899
214;302;Directed;93454;0.151128936
302;138;Directed;99233;0.166383257
302;74;Directed;101288;0.1584439
36;3;Directed;93537;0.176702137
527;74;Directed;93506;0.151272957
41;561;Directed;99492;0.16563638
400;144;Directed;100207;0.162978277
398;456;Directed;99343;0.164813287
398;394;Directed;102575;0.163439615
38;168;Directed;96793;0.158598006
398;175;Directed;98623;0.160984727
176;270;Directed;95284;0.174834099
41;270;Directed;93398;0.155220518
83;386;Directed;93590;0.168613146
193;368;Directed;101294;0.159880193
321;538;Directed;103977;0.178867504
454;308;Directed;97561;0.180262898
308;454;Directed;95168;0.168215259
204;336;Directed;96674;0.174083989
74;459;Directed;98195;0.17208661
308;336;Directed;94822;0.16175194
48;144;Directed;98826;0.169310376
103;144;Directed;94899;0.152514198
38;378;Directed;95758;0.156816183
103;270;Directed;96236;0.180359276
536;336;Directed;94946;0.173585163
321;449;Directed;97580;0.150691201
277;73;Directed;102010;0.166752296
266;97;Directed;106657;0.156991722
289;365;Directed;99255;0.165346933
70;573;Directed;99530;0.178860971
41;567;Directed;94504;0.179786181
233;193;Directed;100331;0.173374914
204;567;Directed;98150;0.175298891
212;119;Directed;93275;0.167518924
306;438;Directed;93330;0.159158859
551;306;Directed;94283;0.156656199
103;577;Directed;101981;0.169605676
581;582;Directed;96591;0.157975677
422;449;Directed;94677;0.161207942
553;456;Directed;104222;0.177177088
214;584;Directed;97960;0.166940577
249;302;Directed;93759;0.164571213
586;589;Directed;97995;0.179714049
38;52;Directed;100102;0.171463677
38;527;Directed;102291;0.169962536
283;375;Directed;97690;0.166253996
583;308;Directed;99184;0.169384008
62;285;Directed;100787;0.158264094
12;148;Directed;100862;0.169030671
447;95;Directed;100426;0.161055074
44;456;Directed;94618;0.15963441
325;583;Directed;94117;0.162475194
594;502;Directed;99050;0.156091035
593;19;Directed;96963;0.174296788
463;62;Directed;98715;0.158003832
343;62;Directed;94599;0.156703058
95;371;Directed;101228;0.178978029
36;400;Directed;98502;0.180002187
596;542;Directed;106199;0.160975996
12;343;Directed;94826;0.163034363
567;502;Directed;93529;0.151282979
569;103;Directed;93782;0.155990827
289;463;Directed;96445;0.167997586
289;389;Directed;100369;0.169069236
389;289;Directed;104188;0.180149241
372;391;Directed;98180;0.164582371
409;103;Directed;94205;0.159693778
567;325;Directed;95370;0.178683002
325;567;Directed;93354;0.177804882
324;128;Directed;97489;0.15157294
368;454;Directed;100927;0.17847726
447;368;Directed;98274;0.173528642
482;368;Directed;95057;0.179943009
567;602;Directed;94731;0.177439471
368;371;Directed;96032;0.169373361
98;102;Directed;103394;0.1666008
398;144;Directed;104426;0.174805395
263;527;Directed;95146;0.151412821
368;404;Directed;97141;0.178900446
527;263;Directed;96449;0.175119097
283;445;Directed;102760;0.158184233
368;388;Directed;94535;0.16012038
514;388;Directed;97235;0.153069677
372;445;Directed;94759;0.175726004
372;527;Directed;95181;0.153831247
12;480;Directed;95448;0.170841775
368;162;Directed;94300;0.172459327
69;119;Directed;95502;0.158571824
69;308;Directed;103009;0.174541298
454;368;Directed;93457;0.162510933
454;289;Directed;97686;0.161842184
103;561;Directed;97692;0.152093491
242;573;Directed;100609;0.174765415
561;99;Directed;96435;0.155473319
605;308;Directed;94308;0.1511756
540;6;Directed;99976;0.170542634
62;422;Directed;93851;0.16565202
555;517;Directed;95042;0.175768101
609;391;Directed;104939;0.180294613
609;386;Directed;98894;0.152298198
392;127;Directed;102751;0.172120379
321;609;Directed;96950;0.152763751
67;598;Directed;95205;0.154735584
615;616;Directed;93356;0.156024356
9;482;Directed;93642;0.16680833
586;300;Directed;93218;0.163849427
449;456;Directed;96285;0.161388957
586;607;Directed;102689;0.160042425
399;299;Directed;101795;0.176946572
399;365;Directed;98207;0.175216226
610;325;Directed;101150;0.164366464
619;97;Directed;102217;0.158650424
19;65;Directed;102269;0.172681637
119;596;Directed;103248;0.16247756
607;609;Directed;94012;0.164953557
302;449;Directed;93544;0.171249119
460;608;Directed;99239;0.154545667
542;607;Directed;94954;0.151153859
9;607;Directed;94847;0.178577098
41;603;Directed;94351;0.164846143
398;468;Directed;96529;0.173878618
468;502;Directed;97716;0.155755119
228;593;Directed;99720;0.17720458
514;626;Directed;97036;0.178266244
555;514;Directed;94661;0.165799189
593;228;Directed;96503;0.163327335
603;628;Directed;99606;0.176855598
388;596;Directed;96879;0.1600995
368;52;Directed;102345;0.156309128
555;306;Directed;102684;0.160288644
627;513;Directed;94837;0.157284945
422;394;Directed;94413;0.158116755
513;627;Directed;95280;0.160303695
636;626;Directed;95579;0.157855587
32;636;Directed;100049;0.157244334
127;392;Directed;102282;0.15149743
552;349;Directed;102165;0.166360698
302;296;Directed;95631;0.173634669
551;592;Directed;94090;0.161037638
638;321;Directed;97711;0.175329302
639;6;Directed;98277;0.164371056
479;358;Directed;100397;0.175574032
590;641;Directed;100407;0.170503124
41;638;Directed;99087;0.164164764
574;321;Directed;98889;0.175281264
277;321;Directed;96406;0.164129226
638;278;Directed;102548;0.179296301
646;72;Directed;104093;0.170773508
621;321;Directed;93954;0.169451039
194;325;Directed;93477;0.151255803
162;368;Directed;102458;0.159621852
648;514;Directed;105070;0.171042713
646;651;Directed;100187;0.174643292
514;649;Directed;95928;0.161438592
654;514;Directed;100084;0.171806724
636;371;Directed;100765;0.168604594
372;652;Directed;102219;0.155834657
228;626;Directed;96732;0.175161696
555;463;Directed;99035;0.161376904
289;649;Directed;105607;0.176443181
619;475;Directed;95094;0.162266515
277;74;Directed;104875;0.158213076
619;194;Directed;96722;0.159486587
285;422;Directed;95421;0.164901104
655;656;Directed;101060;0.167254528
266;658;Directed;96203;0.177901486
619;596;Directed;97794;0.170882065
176;515;Directed;95266;0.174596839
254;344;Directed;100994;0.158933105
6;603;Directed;98964;0.174612566
73;343;Directed;101036;0.177125739
393;62;Directed;93339;0.162606585
371;636;Directed;93725;0.15642211
605;266;Directed;97645;0.152015678
62;393;Directed;96261;0.168046406
259;242;Directed;96309;0.166960571
41;658;Directed;93875;0.173518786
289;673;Directed;99699;0.159196587
673;372;Directed;100795;0.170068654
53;456;Directed;96507;0.158591471
51;314;Directed;94160;0.180502741
422;194;Directed;102657;0.159853175
321;280;Directed;98031;0.162274382
658;496;Directed;95477;0.177473063
496;658;Directed;95415;0.155367159
424;495;Directed;95878;0.176605825
242;259;Directed;93492;0.171570096
617;254;Directed;101407;0.167712425
617;677;Directed;101219;0.176692861
212;479;Directed;97982;0.166505905
636;388;Directed;96374;0.161727406
325;642;Directed;100661;0.156053308
617;487;Directed;94941;0.180103924
317;325;Directed;100275;0.172008785
679;162;Directed;96525;0.153426755
679;132;Directed;104539;0.151138356
323;181;Directed;95048;0.156762732
487;658;Directed;100893;0.178648467
368;300;Directed;95301;0.177970625
74;680;Directed;98138;0.161655438
181;323;Directed;93493;0.176280748
638;88;Directed;99957;0.165820838
181;396;Directed;102048;0.177002257
316;181;Directed;94925;0.1738862
638;651;Directed;94168;0.159485282
603;248;Directed;96982;0.172364132
6;278;Directed;98079;0.166261003
632;626;Directed;93288;0.175789656
236;212;Directed;98104;0.172539159
496;375;Directed;103731;0.165182326
588;496;Directed;95975;0.16965893
72;677;Directed;96689;0.163612202
388;590;Directed;96256;0.156563731
683;325;Directed;100507;0.16418931
655;349;Directed;102623;0.173807585
555;641;Directed;101440;0.16688593
638;252;Directed;99646;0.172388815
342;658;Directed;96703;0.172912424
266;663;Directed;100635;0.176389469
70;620;Directed;102666;0.156163941
36;259;Directed;93819;0.159043135
697;321;Directed;99072;0.176612869
278;6;Directed;100691;0.18032655
339;698;Directed;105722;0.167175652
339;493;Directed;97047;0.169323998
681;698;Directed;93614;0.15071039
513;649;Directed;96040;0.165965145
147;349;Directed;95479;0.162795206
184;698;Directed;106057;0.179063595
639;632;Directed;95797;0.16713551
376;252;Directed;103365;0.160734715
302;674;Directed;104404;0.172302447
302;652;Directed;102661;0.170573739
277;422;Directed;96501;0.165888384
404;6;Directed;94127;0.17968508
422;673;Directed;99284;0.151822241
481;429;Directed;93401;0.155465876
495;424;Directed;93216;0.165139724
132;589;Directed;98571;0.16347308
145;479;Directed;93760;0.166278324
145;254;Directed;97431;0.162941384
12;300;Directed;94669;0.164733946
337;673;Directed;103149;0.162325842
394;456;Directed;97754;0.177147385
649;513;Directed;95278;0.152539193
673;337;Directed;104502;0.163597926
687;479;Directed;100393;0.152775088
581;328;Directed;93871;0.160274546
644;626;Directed;100896;0.178049225
644;547;Directed;95216;0.178782787
547;644;Directed;93921;0.156833935
590;513;Directed;101101;0.174456164
176;184;Directed;96395;0.179820155
583;337;Directed;100245;0.167257044
349;147;Directed;99615;0.16070496
456;394;Directed;103536;0.179543697
638;400;Directed;93703;0.155023403
644;52;Directed;95590;0.156020344
281;337;Directed;102468;0.160723526
569;606;Directed;98123;0.166683707
705;707;Directed;95646;0.160782385
407;461;Directed;94467;0.176760927
704;712;Directed;95776;0.157105325
638;603;Directed;100516;0.164842559
400;659;Directed;101077;0.175462746
239;191;Directed;93941;0.173597145
