Source;Target;Type;Id;Weight
591;83;Directed;19592;0.380263
100;44;Directed;16653;0.380249162
693;42;Directed;14949;0.379937589
2;66;Directed;11760;0.379910465
33;34;Directed;19100;0.379838262
4;202;Directed;11580;0.37983001
304;14;Directed;16341;0.37980983
20;90;Directed;17919;0.379794522
26;7514;Directed;16965;0.379716487
27;6;Directed;16072;0.379697394
2289;35;Directed;10886;0.379693669
10;44;Directed;17140;0.379672363
42;16;Directed;15357;0.379664434
69;1302;Directed;11223;0.379554159
33;9;Directed;18079;0.379471527
28;1455;Directed;11218;0.379466327
256;60;Directed;17336;0.379448958
2125;17;Directed;14714;0.379343886
824;126;Directed;12080;0.379223429
7564;54;Directed;19564;0.379057608
114;64;Directed;17129;0.379051431
1506;32;Directed;20894;0.379049504
2;121;Directed;19886;0.378979385
4;466;Directed;14153;0.378876376
36;1579;Directed;12407;0.378844333
1074;86;Directed;19654;0.378736034
124;3;Directed;13982;0.378700811
1023;22;Directed;16749;0.378617765
5;158;Directed;20837;0.378609223
7597;36;Directed;17981;0.378596455
2277;13;Directed;20577;0.37855207
190;15;Directed;17839;0.378537018
306;22;Directed;15409;0.378428151
155;15;Directed;14372;0.378360009
11;15;Directed;18801;0.378267654
90;56;Directed;17967;0.378190528
305;6;Directed;20167;0.378134797
1169;124;Directed;14969;0.37812094
103;27;Directed;20678;0.378086961
192;104;Directed;13097;0.378060388
185;6;Directed;16648;0.377932848
2336;35;Directed;11730;0.377874048
9;107;Directed;10996;0.377795212
419;16;Directed;20137;0.377788186
66;42;Directed;10791;0.377762468
701;6;Directed;14943;0.377753233
121;16;Directed;16915;0.377690292
26;27;Directed;12548;0.377548531
33;629;Directed;13058;0.377516993
1361;3;Directed;13596;0.377489541
103;85;Directed;15787;0.377470819
310;49;Directed;13355;0.37740517
965;13;Directed;18494;0.377355197
113;9;Directed;19903;0.377195871
185;83;Directed;14119;0.377150135
51;14;Directed;10742;0.377113528
565;16;Directed;18909;0.377095911
159;10;Directed;16472;0.377037823
24;51;Directed;17486;0.376819932
549;6;Directed;13664;0.376706329
1542;107;Directed;14336;0.376694334
4;21;Directed;18388;0.37667441
108;95;Directed;12377;0.376666477
7380;30;Directed;20687;0.376614358
1233;35;Directed;14639;0.376548917
102;54;Directed;11033;0.376473458
638;52;Directed;18738;0.376438585
37;41;Directed;17932;0.376323366
29;124;Directed;17917;0.376293482
7565;22;Directed;19427;0.37598693
159;15;Directed;17363;0.375980268
59;12;Directed;14083;0.375926738
58;751;Directed;16607;0.375878175
766;64;Directed;19249;0.375764268
7509;3;Directed;12146;0.375668037
291;3;Directed;16263;0.375627203
7;174;Directed;19084;0.375598909
1264;4;Directed;15897;0.375429618
279;104;Directed;17662;0.375277267
558;15;Directed;12690;0.37521262
57;389;Directed;20404;0.375203157
47;31;Directed;13380;0.375168133
15;2;Directed;20555;0.375158604
65;51;Directed;19553;0.375143836
1448;74;Directed;20053;0.375125786
144;462;Directed;12918;0.375094673
13;697;Directed;19606;0.375082698
1894;15;Directed;18637;0.374947392
291;58;Directed;14137;0.37492296
358;3;Directed;10578;0.374919531
43;1899;Directed;14908;0.37486266
698;15;Directed;13161;0.374848856
78;75;Directed;16199;0.374793608
115;5;Directed;13518;0.374782237
190;80;Directed;16068;0.37478162
212;79;Directed;20164;0.374765411
57;1719;Directed;10797;0.374751201
133;9;Directed;13306;0.374750577
768;2;Directed;17841;0.374743793
509;3;Directed;20013;0.37468409
19;302;Directed;15239;0.374599024
570;90;Directed;19998;0.374508611
2;871;Directed;19370;0.374452804
4;572;Directed;16842;0.374443952
333;1;Directed;15109;0.374368878
66;20;Directed;19927;0.374331284
1003;4;Directed;12176;0.374311462
46;1049;Directed;18366;0.374294481
98;17;Directed;18587;0.374232585
12;93;Directed;18588;0.374203594
108;22;Directed;16244;0.374017829
98;86;Directed;10514;0.374010405
706;116;Directed;19958;0.373958533
904;5;Directed;19152;0.373882484
1883;110;Directed;16004;0.373842423
4;841;Directed;11369;0.373796148
46;457;Directed;16913;0.37371271
2331;3;Directed;13910;0.373690842
751;12;Directed;20906;0.373645702
12;651;Directed;11769;0.373551397
35;192;Directed;17172;0.373512524
14;60;Directed;20663;0.373512321
1442;18;Directed;20714;0.373507288
20;892;Directed;11634;0.373412464
192;64;Directed;19641;0.373364526
266;6;Directed;15546;0.373316834
1364;68;Directed;13749;0.373216816
7397;13;Directed;20428;0.373203107
7526;42;Directed;15629;0.373198731
17;40;Directed;17347;0.373187073
406;50;Directed;15779;0.373170435
32;8;Directed;17307;0.373163189
877;7;Directed;17690;0.373157919
113;317;Directed;14608;0.373087746
197;7;Directed;19976;0.373050926
451;17;Directed;20939;0.373035715
233;126;Directed;12843;0.37299539
645;27;Directed;15999;0.372945877
97;76;Directed;16324;0.372792087
699;89;Directed;15735;0.372596
4;215;Directed;11579;0.372590656
28;1255;Directed;18623;0.372560862
40;10;Directed;20691;0.372546254
799;117;Directed;19193;0.372514374
696;25;Directed;12990;0.37243182
779;109;Directed;13194;0.372419514
212;75;Directed;13916;0.372394026
44;1;Directed;11094;0.372390001
204;13;Directed;15407;0.372293851
376;15;Directed;18044;0.372262115
44;156;Directed;18747;0.372220682
96;141;Directed;10909;0.372115435
589;3;Directed;15470;0.371830186
90;22;Directed;11327;0.371718418
1380;6;Directed;14632;0.37158831
272;45;Directed;12682;0.371571109
1361;8;Directed;18187;0.371566466
13;1810;Directed;15576;0.371422437
95;19;Directed;17582;0.371363379
293;2;Directed;10958;0.37128969
43;95;Directed;15668;0.371233962
2819;9;Directed;16176;0.371162125
88;49;Directed;15600;0.371075525
20;729;Directed;19514;0.371059241
305;110;Directed;19156;0.370884932
7591;141;Directed;15166;0.370868764
61;206;Directed;12387;0.370864702
1380;138;Directed;13045;0.370793396
26;52;Directed;12591;0.370755474
586;20;Directed;11446;0.370723548
21;201;Directed;14423;0.370692597
98;64;Directed;15677;0.370676938
1566;8;Directed;17602;0.370676656
36;122;Directed;19246;0.370624036
1528;13;Directed;17937;0.370583325
24;949;Directed;11944;0.370559653
267;11;Directed;11598;0.370498703
28;102;Directed;17483;0.37047949
142;78;Directed;11991;0.370473445
39;76;Directed;10738;0.370466237
314;90;Directed;13720;0.370456081
742;71;Directed;19665;0.370368192
85;13;Directed;20542;0.370249729
642;124;Directed;14086;0.370240559
133;2;Directed;20504;0.370194139
21;30;Directed;16188;0.370170332
487;33;Directed;10847;0.370088636
18;1564;Directed;12510;0.370045317
21;62;Directed;13736;0.36995766
95;1829;Directed;16148;0.369936183
169;48;Directed;15843;0.369932578
654;4;Directed;15291;0.369923586
100;21;Directed;18202;0.369892493
110;188;Directed;14959;0.369856655
132;72;Directed;18950;0.369729282
17;65;Directed;15287;0.369670427
30;318;Directed;11112;0.36963074
126;54;Directed;11091;0.369604756
27;14;Directed;13075;0.369524168
298;23;Directed;11389;0.369498932
256;18;Directed;15894;0.369369267
370;102;Directed;18669;0.369190046
949;15;Directed;19802;0.369187328
309;11;Directed;11594;0.369027836
96;126;Directed;17277;0.369003805
7603;50;Directed;19065;0.368981862
58;280;Directed;14873;0.368860175
30;1197;Directed;12285;0.368767056
673;134;Directed;13648;0.368738293
6;11;Directed;20841;0.3687292
1;256;Directed;19035;0.368694663
249;85;Directed;15883;0.368663411
435;13;Directed;15974;0.368661772
187;147;Directed;14576;0.368250607
457;68;Directed;11131;0.368221903
3;1359;Directed;19727;0.368170101
530;64;Directed;18845;0.368120903
10;1;Directed;19502;0.368091507
37;7403;Directed;18698;0.368078541
20;122;Directed;14748;0.367916042
3;262;Directed;12290;0.367802781
44;23;Directed;16626;0.367692771
126;625;Directed;20059;0.367597722
12;305;Directed;15628;0.367565808
222;27;Directed;11818;0.367559373
386;144;Directed;14339;0.367524553
60;673;Directed;11126;0.367406726
464;53;Directed;10953;0.367404897
3075;13;Directed;19911;0.367385442
211;47;Directed;20617;0.367147912
26;245;Directed;16082;0.367142612
7;757;Directed;18326;0.367012638
29;25;Directed;18852;0.366994341
441;91;Directed;19021;0.366913295
199;105;Directed;12330;0.366780373
396;3;Directed;12283;0.36677445
174;95;Directed;17018;0.366678645
383;54;Directed;19300;0.366617126
77;9;Directed;12886;0.366564704
51;7;Directed;18514;0.366530199
3096;15;Directed;18021;0.366527742
105;11;Directed;10950;0.366492018
2170;121;Directed;18748;0.366490616
529;1;Directed;11184;0.366445087
307;58;Directed;12875;0.366336901
4;917;Directed;12796;0.366298641
325;134;Directed;12210;0.366295445
1454;55;Directed;12673;0.366283201
49;483;Directed;12481;0.366172803
4;1602;Directed;15164;0.36617166
7533;39;Directed;14736;0.366048608
135;9;Directed;17300;0.36601626
233;64;Directed;19366;0.365865692
1077;51;Directed;15882;0.365787695
104;233;Directed;15941;0.365770769
7595;26;Directed;13917;0.36575323
129;1608;Directed;18874;0.365559351
44;632;Directed;11829;0.365519613
443;23;Directed;13952;0.365499477
3154;3;Directed;11560;0.365404781
7;330;Directed;15381;0.365358537
3;557;Directed;16708;0.365263957
98;70;Directed;13391;0.365213559
85;2;Directed;15921;0.365205262
910;4;Directed;13212;0.365142201
25;145;Directed;17669;0.365126241
34;398;Directed;15847;0.364972694
22;10;Directed;10513;0.364910866
80;286;Directed;17855;0.364868789
74;1259;Directed;16967;0.364846614
118;1592;Directed;15064;0.364765234
1107;45;Directed;14179;0.364616
793;57;Directed;19482;0.364602362
80;598;Directed;10990;0.36448423
2385;29;Directed;18751;0.364440016
70;24;Directed;17938;0.364372292
1270;4;Directed;11238;0.364256147
12;36;Directed;10526;0.364226217
134;1850;Directed;15254;0.364174442
33;24;Directed;18003;0.364164823
474;1;Directed;17813;0.364111002
24;484;Directed;20963;0.364027073
212;26;Directed;10675;0.363979905
396;145;Directed;13561;0.36394388
1586;12;Directed;20981;0.363942352
293;113;Directed;12314;0.363839974
1039;142;Directed;19578;0.363803782
67;15;Directed;16187;0.363794697
316;67;Directed;17595;0.363766691
1116;11;Directed;10545;0.363716975
85;188;Directed;15991;0.363664581
129;1089;Directed;12543;0.363650905
3;702;Directed;14191;0.363566384
129;658;Directed;19430;0.363546466
578;4;Directed;20879;0.363503699
1596;15;Directed;15435;0.363496191
16;100;Directed;11092;0.36347314
1791;71;Directed;20952;0.36336874
293;91;Directed;19201;0.363337696
824;87;Directed;20919;0.363333724
698;80;Directed;20412;0.36330509
97;366;Directed;14354;0.363302055
315;95;Directed;14900;0.363193501
214;32;Directed;18883;0.362961824
449;16;Directed;18947;0.362854129
3;890;Directed;20312;0.362786522
70;9;Directed;13902;0.362783554
192;86;Directed;17461;0.362738924
148;131;Directed;10665;0.36253401
404;45;Directed;15748;0.362519359
470;16;Directed;15790;0.36237206
38;618;Directed;14729;0.362368175
26;211;Directed;12287;0.362339555
7;98;Directed;17572;0.362324076
605;126;Directed;19373;0.362267625
8;500;Directed;13036;0.362230669
116;112;Directed;16057;0.362193362
77;44;Directed;17900;0.362174639
6;1571;Directed;13383;0.362123475
37;601;Directed;20038;0.362043991
196;80;Directed;16362;0.362011201
11;14;Directed;20492;0.361964727
212;17;Directed;12982;0.361863757
959;110;Directed;16006;0.361856863
360;70;Directed;11711;0.361812092
211;14;Directed;15221;0.361798442
67;14;Directed;18353;0.36179233
90;3;Directed;18961;0.361756328
84;4;Directed;12728;0.361573088
90;39;Directed;20115;0.361564256
878;7;Directed;14386;0.361544864
454;43;Directed;11239;0.361474343
39;9;Directed;11251;0.361456167
34;128;Directed;20030;0.361442821
482;11;Directed;17678;0.361396958
98;233;Directed;19071;0.361165076
2293;35;Directed;18116;0.361098116
232;55;Directed;10833;0.360995331
4;561;Directed;18088;0.360992625
2348;145;Directed;20804;0.36098051
142;172;Directed;10868;0.360948471
36;31;Directed;20034;0.360888268
102;1247;Directed;13811;0.360818733
188;145;Directed;14213;0.360793957
267;107;Directed;12656;0.360779082
1356;3;Directed;19239;0.360721649
7;124;Directed;18851;0.360617105
225;10;Directed;17239;0.360437494
118;19;Directed;12244;0.360412315
1107;4;Directed;14315;0.360397261
637;52;Directed;19934;0.36039496
29;5;Directed;15541;0.360380731
26;33;Directed;11571;0.360373869
22;19;Directed;18257;0.36021284
48;89;Directed;15692;0.360198355
801;7;Directed;17969;0.36016979
391;8;Directed;10532;0.360161848
812;13;Directed;15682;0.360088008
71;486;Directed;16376;0.360074351
64;86;Directed;15674;0.360073519
11;133;Directed;15373;0.360029122
517;142;Directed;18339;0.360027486
2436;35;Directed;10941;0.359935536
9;47;Directed;17244;0.359925549
443;129;Directed;15126;0.359908787
78;77;Directed;13824;0.359726432
3;190;Directed;19126;0.359663472
1782;7;Directed;13835;0.359633404
92;1053;Directed;11018;0.359533111
120;82;Directed;14512;0.359511083
333;8;Directed;18401;0.359487455
121;633;Directed;15697;0.359466334
77;48;Directed;15705;0.359389814
91;168;Directed;14401;0.35938163
177;100;Directed;16692;0.359258524
25;801;Directed;18708;0.359250078
710;4;Directed;14581;0.359250012
25;11;Directed;17251;0.35920399
110;19;Directed;17934;0.359115289
17;521;Directed;13963;0.359105579
73;2;Directed;17968;0.359103909
219;9;Directed;13515;0.359078357
2;562;Directed;16493;0.359055389
21;37;Directed;13398;0.359040756
16;1286;Directed;18715;0.358980402
1054;3;Directed;18177;0.358908935
482;48;Directed;14436;0.358906667
287;8;Directed;18610;0.358786051
198;144;Directed;14419;0.358778667
159;4;Directed;12634;0.358718768
15;605;Directed;10581;0.358692949
58;27;Directed;20690;0.358592186
102;10;Directed;11835;0.358424311
113;271;Directed;16453;0.358391256
1573;81;Directed;19813;0.358383937
54;108;Directed;19949;0.358340912
24;25;Directed;20450;0.358245324
66;9;Directed;19504;0.358154664
191;58;Directed;11114;0.358138465
7444;12;Directed;16608;0.358116146
165;9;Directed;19402;0.358098171
177;49;Directed;12864;0.358086618
7588;117;Directed;15980;0.358030476
189;43;Directed;20748;0.357937551
8;227;Directed;20833;0.3579356
126;98;Directed;20078;0.357891363
2022;28;Directed;15454;0.357823095
783;1;Directed;12006;0.357615379
22;185;Directed;11765;0.357557315
147;100;Directed;13508;0.357500034
658;2;Directed;20468;0.357495194
123;12;Directed;15217;0.357490567
549;60;Directed;16800;0.357400711
32;29;Directed;20881;0.357389709
1;89;Directed;16996;0.357325612
1;20;Directed;12370;0.357282313
1172;13;Directed;12075;0.357025985
562;10;Directed;16200;0.356972602
134;598;Directed;18526;0.356971622
21;295;Directed;12701;0.356907801
1516;12;Directed;13682;0.356863733
96;832;Directed;12070;0.356858349
29;123;Directed;13384;0.356836113
274;4;Directed;15632;0.356788302
629;48;Directed;20505;0.356700448
129;1614;Directed;11945;0.356625753
13;8;Directed;12968;0.356595043
1220;23;Directed;11889;0.35650649
13;1532;Directed;12967;0.356474005
498;15;Directed;15005;0.356468293
67;24;Directed;11262;0.356464936
3;19;Directed;20694;0.356387345
402;14;Directed;19218;0.356361397
133;100;Directed;15560;0.356333505
71;1233;Directed;13635;0.356320558
85;647;Directed;15509;0.356227765
100;7;Directed;17281;0.356167838
169;131;Directed;14596;0.356118068
106;78;Directed;20152;0.356032099
259;10;Directed;15530;0.356016863
633;50;Directed;19866;0.355998065
48;914;Directed;14710;0.355986733
17;66;Directed;11591;0.35589253
214;6;Directed;12474;0.355816135
3245;1;Directed;14052;0.35573824
31;92;Directed;10519;0.355733248
24;173;Directed;13347;0.355557076
166;32;Directed;10704;0.355552047
126;114;Directed;11605;0.355432149
482;66;Directed;18216;0.355416798
189;2;Directed;13660;0.355376133
51;45;Directed;11809;0.355364787
275;28;Directed;20277;0.35531042
27;7;Directed;21006;0.355305442
21;1297;Directed;13578;0.354979011
52;32;Directed;14251;0.354943111
272;65;Directed;11826;0.354933991
3;754;Directed;10804;0.3548775
2336;96;Directed;20118;0.354801661
34;32;Directed;17150;0.354750046
31;14;Directed;13534;0.354745638
97;79;Directed;11506;0.354684903
471;2;Directed;14922;0.354651412
686;25;Directed;16734;0.354624436
122;5;Directed;12349;0.35461772
192;114;Directed;17036;0.354506274
277;21;Directed;11799;0.354431364
720;139;Directed;18217;0.354402222
1310;7;Directed;13189;0.354395725
1023;9;Directed;15795;0.35437606
784;39;Directed;18368;0.354316963
1361;6;Directed;19353;0.354297132
5342;30;Directed;19883;0.354278003
1026;143;Directed;20516;0.354254855
24;3;Directed;13258;0.354179121
270;4;Directed;18111;0.354172476
650;13;Directed;17012;0.354120103
807;17;Directed;11842;0.354106238
314;76;Directed;20202;0.354044652
45;31;Directed;17164;0.353907649
190;10;Directed;16167;0.353877506
881;46;Directed;20464;0.353849561
178;61;Directed;19318;0.353823458
39;274;Directed;20486;0.353806642
40;384;Directed;11448;0.353689625
493;95;Directed;20270;0.353684319
2;270;Directed;15680;0.353631376
124;11;Directed;19695;0.353571225
98;69;Directed;13437;0.353553379
61;5;Directed;12622;0.353553371
12;288;Directed;16246;0.353532793
491;20;Directed;15444;0.353528089
24;125;Directed;15233;0.353470591
126;1593;Directed;19697;0.353433743
757;19;Directed;13713;0.353394567
318;26;Directed;20967;0.353371109
319;43;Directed;14779;0.353253064
4;1398;Directed;15924;0.353029544
391;5;Directed;12119;0.35302405
645;142;Directed;15060;0.352960264
196;22;Directed;18938;0.352956852
1401;4;Directed;13463;0.352900186
58;417;Directed;14472;0.352874047
167;23;Directed;18968;0.352842998
223;1;Directed;17722;0.352780776
1091;16;Directed;14114;0.352747767
14;443;Directed;14547;0.352745498
2336;104;Directed;18791;0.352682424
531;4;Directed;13537;0.352589995
152;48;Directed;16858;0.352561092
22;681;Directed;16802;0.352534598
233;86;Directed;17654;0.352392784
2369;34;Directed;12609;0.352316677
77;40;Directed;20041;0.352313417
353;16;Directed;18888;0.352247326
1768;7;Directed;11622;0.352224195
20;241;Directed;18155;0.352202201
1735;17;Directed;16491;0.35213448
641;22;Directed;12021;0.352118076
1381;36;Directed;10749;0.351930626
7;809;Directed;11110;0.351822069
135;22;Directed;20120;0.351807545
15;2336;Directed;16948;0.35168888
165;22;Directed;19133;0.351651063
58;2369;Directed;13864;0.351595161
320;13;Directed;18068;0.351573142
129;272;Directed;19732;0.351488866
1817;13;Directed;12762;0.35143819
2179;10;Directed;13577;0.351277429
16;40;Directed;19077;0.351262343
104;114;Directed;17411;0.351176579
1;112;Directed;15778;0.351156191
634;146;Directed;18285;0.351109615
20;212;Directed;15139;0.351085051
4;251;Directed;11261;0.350905182
26;190;Directed;13605;0.350751109
67;32;Directed;19326;0.350722938
33;177;Directed;16760;0.350643072
689;14;Directed;15403;0.350630062
12;154;Directed;14663;0.350622422
17;483;Directed;13067;0.350502632
464;120;Directed;12538;0.350496139
27;973;Directed;20127;0.350473698
21;9;Directed;17408;0.350458676
26;166;Directed;15497;0.350425145
17;1;Directed;13243;0.35034201
173;7;Directed;18438;0.350285729
140;544;Directed;18517;0.350231161
81;49;Directed;12936;0.3500915
88;245;Directed;14844;0.350037527
1613;23;Directed;16786;0.349996632
170;3;Directed;16279;0.349929973
113;7;Directed;17529;0.349901004
81;3;Directed;16158;0.349818441
433;3;Directed;17003;0.349783989
973;3;Directed;20368;0.349668574
30;2;Directed;12353;0.349620007
4;121;Directed;13062;0.349576887
174;8;Directed;15236;0.349535083
96;7;Directed;13714;0.349423925
61;965;Directed;19333;0.349397124
7514;61;Directed;16633;0.349397092
177;123;Directed;15992;0.349380622
390;144;Directed;14896;0.349334574
1664;16;Directed;17709;0.349309333
1179;27;Directed;20132;0.34921495
48;408;Directed;14091;0.349168858
244;3;Directed;17275;0.349162092
8;554;Directed;16529;0.348883457
126;86;Directed;19213;0.348871558
118;12;Directed;18332;0.348841841
58;85;Directed;14617;0.348770846
12;11;Directed;13822;0.348697223
125;88;Directed;13169;0.348687377
22;66;Directed;13263;0.348634728
3;136;Directed;14678;0.348619623
3018;8;Directed;12167;0.348591211
28;7564;Directed;17051;0.348580458
2282;1;Directed;12879;0.348573451
3;891;Directed;16974;0.348508714
1518;88;Directed;20852;0.348479912
918;10;Directed;11016;0.348461851
566;109;Directed;13495;0.348260465
44;49;Directed;12971;0.348171915
31;25;Directed;11502;0.348139154
37;168;Directed;16657;0.348093859
4;97;Directed;12539;0.348069878
106;29;Directed;17794;0.348040817
70;15;Directed;12174;0.347984571
3447;15;Directed;11174;0.34794163
953;64;Directed;12393;0.347873314
312;37;Directed;16745;0.347807641
477;138;Directed;19128;0.347796942
14;65;Directed;19683;0.347684057
9;1725;Directed;18294;0.347668832
2333;8;Directed;14278;0.34766759
97;10;Directed;14795;0.347650726
3774;4;Directed;20147;0.347595435
2378;1;Directed;17876;0.34753376
381;84;Directed;15038;0.347498421
188;113;Directed;13986;0.347443652
2;21;Directed;14991;0.347441156
115;1569;Directed;18798;0.347035842
13;20;Directed;12254;0.347031935
244;134;Directed;20081;0.346917777
51;8;Directed;20227;0.346907903
95;6;Directed;12495;0.346889866
491;9;Directed;11821;0.346886615
493;1;Directed;11151;0.346839471
664;57;Directed;13379;0.34683024
2;137;Directed;12508;0.346741181
6;1566;Directed;20819;0.346706209
1272;98;Directed;14589;0.346596914
11;29;Directed;15054;0.346580446
55;385;Directed;16552;0.346545575
190;11;Directed;12218;0.346487929
126;171;Directed;20885;0.346333956
602;105;Directed;20250;0.346319435
277;14;Directed;16776;0.34629943
1380;2;Directed;10743;0.346290955
146;78;Directed;15683;0.346278648
1706;97;Directed;16438;0.346121462
738;21;Directed;18785;0.346095357
179;10;Directed;14998;0.346091001
16;1407;Directed;10575;0.34604787
293;126;Directed;16746;0.3459311
124;22;Directed;11511;0.34590647
258;117;Directed;19252;0.345724745
7335;64;Directed;14871;0.34565682
31;401;Directed;11318;0.345652026
1383;58;Directed;19024;0.345564719
75;17;Directed;16590;0.345485455
1020;51;Directed;11385;0.345373995
43;487;Directed;19687;0.3453235
159;38;Directed;15298;0.34522429
210;48;Directed;15408;0.345188921
156;9;Directed;11444;0.345070753
1189;55;Directed;19760;0.34503614
111;30;Directed;14084;0.344983398
15;6;Directed;18041;0.344881528
2;353;Directed;15281;0.344872427
37;15;Directed;15044;0.344871704
1800;18;Directed;11998;0.34481758
118;292;Directed;19859;0.344784247
2401;1;Directed;14602;0.344775839
75;2;Directed;19229;0.344748316
6;1185;Directed;16525;0.344743765
2116;48;Directed;17427;0.344661768
21;17;Directed;16142;0.344501966
548;14;Directed;12514;0.344447144
2;24;Directed;17729;0.344403632
6;25;Directed;20300;0.344403171
406;28;Directed;19557;0.344396923
1074;15;Directed;18473;0.344394866
197;34;Directed;12749;0.344314738
46;1801;Directed;16335;0.344266833
21;362;Directed;11205;0.344218177
34;429;Directed;12607;0.344179471
330;1;Directed;17280;0.344128691
45;4;Directed;20264;0.344105483
258;61;Directed;17263;0.344100332
62;179;Directed;17177;0.343938244
101;268;Directed;18952;0.343819878
185;10;Directed;13372;0.343796729
86;114;Directed;19137;0.34372923
634;52;Directed;15261;0.343721021
512;109;Directed;17957;0.343709472
661;4;Directed;10891;0.34365918
144;349;Directed;20100;0.343525471
693;41;Directed;10986;0.343499386
6;208;Directed;15904;0.343464719
1358;1;Directed;18273;0.343462888
277;10;Directed;14526;0.343447653
891;93;Directed;16405;0.343410218
48;140;Directed;16839;0.343388546
591;27;Directed;14685;0.343381213
8;7380;Directed;12450;0.34332853
1519;1;Directed;19534;0.343281198
1328;52;Directed;14721;0.343158107
140;88;Directed;20149;0.343010181
47;38;Directed;20853;0.342963266
185;37;Directed;18901;0.342740816
103;413;Directed;16819;0.34265896
44;442;Directed;13621;0.34263591
58;320;Directed;12752;0.342277952
45;2;Directed;13184;0.342277348
288;58;Directed;19896;0.342261069
24;269;Directed;15506;0.342218697
58;158;Directed;14073;0.342210798
3;1849;Directed;17416;0.342206089
693;14;Directed;18766;0.34215467
593;44;Directed;17537;0.342062227
701;112;Directed;17319;0.341999164
134;1373;Directed;16973;0.341834173
5;893;Directed;20797;0.3416707
56;36;Directed;18495;0.341656874
5;12;Directed;13123;0.341618555
143;66;Directed;12344;0.341607531
22;26;Directed;18799;0.341519226
4;365;Directed;19541;0.341455939
40;14;Directed;12652;0.341331393
2028;28;Directed;13823;0.341274198
1172;46;Directed;18062;0.341261439
272;9;Directed;18886;0.341251619
10;592;Directed;17352;0.341169697
205;34;Directed;16554;0.341159176
105;81;Directed;14847;0.341006544
591;122;Directed;19906;0.34097677
337;114;Directed;19067;0.340905378
17;14;Directed;16891;0.340843266
92;58;Directed;15658;0.340802092
13;1533;Directed;18720;0.340799228
17;10;Directed;14217;0.340778958
272;11;Directed;17196;0.340720191
318;8;Directed;12206;0.34068592
6736;27;Directed;17098;0.340662743
249;25;Directed;19566;0.340587855
7564;130;Directed;16315;0.340567631
1620;92;Directed;13735;0.340552047
7603;39;Directed;18664;0.340407352
590;3;Directed;17571;0.340376406
126;64;Directed;17266;0.340361318
4;1009;Directed;16334;0.340355452
2;165;Directed;15006;0.340350236
304;9;Directed;20738;0.340284096
198;138;Directed;12427;0.34027673
787;2;Directed;10769;0.340274165
17;38;Directed;16620;0.340140793
7512;10;Directed;12947;0.340100707
95;33;Directed;19496;0.340005623
7421;116;Directed;10627;0.339956362
2284;13;Directed;18392;0.339946052
3096;101;Directed;10719;0.339934905
12;100;Directed;15887;0.339803037
43;49;Directed;20019;0.339800203
227;56;Directed;17538;0.339716105
142;41;Directed;11005;0.339692862
210;75;Directed;17726;0.339692012
88;5;Directed;13459;0.339581434
493;3;Directed;13573;0.339420036
484;14;Directed;12087;0.339307039
969;3;Directed;13469;0.339291197
766;15;Directed;14582;0.339208046
38;1;Directed;20597;0.339101484
4;1678;Directed;13413;0.339011043
156;11;Directed;17348;0.338977932
58;7;Directed;15472;0.338794051
1036;7;Directed;13992;0.338792311
36;209;Directed;11254;0.338729636
53;85;Directed;15614;0.338704777
280;97;Directed;19486;0.338690077
111;26;Directed;14555;0.338652162
4;25;Directed;11032;0.338517431
1328;77;Directed;11501;0.338505934
120;111;Directed;12078;0.338415558
7578;8;Directed;17702;0.338401729
278;95;Directed;12242;0.338337091
501;121;Directed;15321;0.338157416
169;50;Directed;16506;0.337988883
498;104;Directed;19255;0.337875172
1134;31;Directed;15624;0.337829047
847;23;Directed;17576;0.337823067
1952;1;Directed;12687;0.337802074
82;73;Directed;17929;0.337784998
16;164;Directed;15757;0.337766098
43;330;Directed;19225;0.337713
58;110;Directed;13553;0.337707583
22;284;Directed;14755;0.33770599
281;35;Directed;13351;0.337701498
133;8;Directed;17294;0.337634186
240;76;Directed;14941;0.337608654
42;17;Directed;10602;0.337608058
58;111;Directed;11513;0.33759722
501;44;Directed;19396;0.337595694
3198;3;Directed;16629;0.3374551
591;68;Directed;14443;0.337454322
3;971;Directed;11297;0.337337181
12;229;Directed;12187;0.33733157
197;5;Directed;12964;0.33732932
52;10;Directed;20707;0.337311923
32;19;Directed;11831;0.337305516
88;19;Directed;14165;0.337267823
1346;7;Directed;16417;0.337096543
33;6;Directed;12685;0.336989552
25;10;Directed;16696;0.336985579
1546;6;Directed;11176;0.336944202
38;9;Directed;14598;0.336884739
7595;30;Directed;20239;0.336879557
73;10;Directed;14973;0.336782232
1198;81;Directed;15518;0.336683744
621;3;Directed;15160;0.336643503
1136;25;Directed;14718;0.336638959
120;59;Directed;11038;0.336632165
954;38;Directed;12970;0.336563883
136;258;Directed;13153;0.336530376
1400;23;Directed;19205;0.336480042
124;56;Directed;17770;0.336397159
2;10;Directed;16245;0.336348238
290;12;Directed;19499;0.336213168
7;7565;Directed;13812;0.336034531
81;290;Directed;16753;0.335968624
1174;3;Directed;17495;0.335933032
28;1674;Directed;16280;0.335720708
411;11;Directed;13704;0.335646161
7595;107;Directed;18998;0.335600633
894;34;Directed;16096;0.335558072
187;10;Directed;12077;0.335537295
4;113;Directed;16232;0.335483021
44;1090;Directed;11797;0.335410232
394;83;Directed;12811;0.335366393
14;22;Directed;18566;0.335347857
1180;1;Directed;13155;0.33533014
