Source;Target;Type;Id;Weight
7;193;Directed;120629;0.58732061
64;309;Directed;120631;0.556703198
441;462;Directed;120634;0.549876882
832;956;Directed;120635;0.598100581
2040;905;Directed;120639;0.598432045
1690;1829;Directed;120640;0.577212099
304;2306;Directed;120641;0.577911765
1499;2067;Directed;120644;0.59260846
202;219;Directed;120655;0.605766337
540;1303;Directed;120663;0.563609789
2674;2677;Directed;120669;0.569383221
358;202;Directed;120679;0.586452677
1368;1334;Directed;120680;0.562187187
832;820;Directed;120727;0.550913554
1;219;Directed;120751;0.562272071
7;304;Directed;120758;0.59994729
1396;1473;Directed;120778;0.549172759
664;1352;Directed;120795;0.566167392
1368;1408;Directed;120824;0.583713672
309;905;Directed;120827;0.593175544
7;709;Directed;120834;0.569933054
2173;2266;Directed;120844;0.558370538
1368;592;Directed;120862;0.590908462
1383;1353;Directed;120888;0.573639088
2302;35;Directed;120894;0.565826607
1366;1316;Directed;120898;0.548902903
1;134;Directed;120900;0.5751127
1461;641;Directed;120906;0.553198947
5;1;Directed;120925;0.590410208
546;2028;Directed;120938;0.596034673
1675;2198;Directed;120944;0.591431701
1462;1217;Directed;120946;0.591886907
1639;1566;Directed;120948;0.552124973
502;273;Directed;120968;0.55966302
214;60;Directed;120984;0.602695235
177;647;Directed;121004;0.595935928
60;202;Directed;121016;0.605213229
257;334;Directed;121019;0.603317554
1053;664;Directed;121022;0.59673658
1334;1736;Directed;121033;0.548858211
587;637;Directed;121048;0.57856346
714;725;Directed;121071;0.596537172
1967;13;Directed;121078;0.562212666
2142;1;Directed;121086;0.578628579
705;1334;Directed;121091;0.572260303
7;142;Directed;121104;0.58494134
1317;35;Directed;121105;0.58418972
359;60;Directed;121111;0.593073349
1752;2642;Directed;121131;0.569036465
921;468;Directed;121167;0.579702421
1566;1053;Directed;121197;0.603950477
2194;1478;Directed;121205;0.569734437
1201;2214;Directed;121232;0.596252089
299;60;Directed;121244;0.590796397
925;905;Directed;121246;0.567861426
36;202;Directed;121305;0.567697905
1247;1251;Directed;121309;0.598232444
295;468;Directed;121336;0.574247095
917;340;Directed;121337;0.567285712
1005;1050;Directed;121340;0.575406532
2142;2067;Directed;121380;0.575899215
755;866;Directed;121390;0.569274097
1972;1922;Directed;121394;0.599295671
2087;2096;Directed;121417;0.561475972
1774;523;Directed;121420;0.55991217
2981;2725;Directed;121429;0.604148666
1386;1693;Directed;121456;0.551782106
2067;1998;Directed;121473;0.580612497
202;278;Directed;121477;0.587570896
2214;1953;Directed;121485;0.586459285
921;80;Directed;121492;0.588175145
2144;1846;Directed;121497;0.577240552
628;1396;Directed;121501;0.566544113
540;272;Directed;121512;0.587565645
2700;2702;Directed;121531;0.556725466
1615;425;Directed;121544;0.561570456
1478;1566;Directed;121562;0.553416954
832;873;Directed;121578;0.581114373
2173;2135;Directed;121580;0.571572246
13;1675;Directed;121581;0.557894536
1899;1990;Directed;121588;0.575308791
1714;2125;Directed;121592;0.607749666
770;489;Directed;121602;0.566531036
57;228;Directed;121606;0.561038345
2516;2505;Directed;121618;0.579223306
943;578;Directed;121628;0.600400085
832;864;Directed;121652;0.574520263
7;640;Directed;121666;0.565853881
498;545;Directed;121711;0.569417262
1396;1334;Directed;121716;0.581703175
2799;2784;Directed;121717;0.595371265
832;583;Directed;121742;0.579786081
141;484;Directed;121754;0.590910539
2030;2067;Directed;121769;0.59692879
284;801;Directed;121778;0.564848339
733;7;Directed;121779;0.550164548
410;320;Directed;121794;0.605134669
547;542;Directed;121802;0.558176521
1317;1615;Directed;121804;0.563999977
2054;2194;Directed;121807;0.574375834
493;1743;Directed;121810;0.566829107
363;1860;Directed;121823;0.584725713
1736;1556;Directed;121827;0.57594574
1840;1685;Directed;121836;0.551887243
2635;2847;Directed;121839;0.576424248
1368;1467;Directed;121843;0.576658991
304;1386;Directed;121853;0.555153117
1776;1317;Directed;121855;0.549685452
397;3;Directed;121864;0.582260297
2173;1185;Directed;121866;0.5997097
387;401;Directed;121869;0.568120213
19;64;Directed;121873;0.586062114
295;630;Directed;121881;0.553116564
832;957;Directed;121890;0.592041964
1396;1366;Directed;121892;0.550137614
2278;2028;Directed;121894;0.602218509
350;347;Directed;121903;0.550228083
445;180;Directed;121915;0.577661299
2091;2103;Directed;121927;0.557542477
2072;1098;Directed;121939;0.602277887
1;120;Directed;121947;0.570617414
1609;353;Directed;121955;0.577427474
921;592;Directed;122033;0.576615843
2535;710;Directed;122047;0.56516575
304;1860;Directed;122052;0.55868971
1967;1997;Directed;122054;0.571548295
425;7;Directed;122066;0.573404909
2204;1899;Directed;122092;0.559978855
1245;2129;Directed;122123;0.605814633
1751;304;Directed;122127;0.575676898
1317;1566;Directed;122132;0.59147963
120;13;Directed;122136;0.607136171
1682;1386;Directed;122137;0.560620271
62;293;Directed;122145;0.595286004
832;960;Directed;122153;0.57957464
1733;2538;Directed;122171;0.551930569
1086;1078;Directed;122187;0.584427061
2064;1864;Directed;122188;0.597483667
7;80;Directed;122210;0.601854867
937;1245;Directed;122216;0.598897439
2040;1478;Directed;122223;0.548411292
2657;1849;Directed;122242;0.572184723
2678;2674;Directed;122267;0.591632254
832;769;Directed;122273;0.563783519
1922;2485;Directed;122274;0.563167528
2266;2292;Directed;122276;0.596635473
2725;1396;Directed;122296;0.600693461
166;7;Directed;122309;0.579343639
2846;2028;Directed;122320;0.5838261
257;309;Directed;122321;0.554578972
908;732;Directed;122327;0.593240418
1859;1529;Directed;122333;0.599366426
732;2;Directed;122363;0.589974394
2217;1675;Directed;122371;0.605515696
1948;2165;Directed;122377;0.58177501
1334;1939;Directed;122393;0.582099092
2028;1990;Directed;122425;0.590048124
1757;1899;Directed;122455;0.555413649
209;634;Directed;122469;0.600821249
2118;2520;Directed;122480;0.601968559
1508;1386;Directed;122515;0.605256972
1585;1566;Directed;122519;0.582237687
1810;1512;Directed;122541;0.571591099
666;7;Directed;122546;0.550002963
732;778;Directed;122548;0.585293499
1765;732;Directed;122552;0.568267546
60;208;Directed;122566;0.582751956
827;898;Directed;122567;0.566603221
425;135;Directed;122569;0.59631103
520;64;Directed;122581;0.564307864
1243;1226;Directed;122589;0.552786964
2;178;Directed;122625;0.564131573
309;537;Directed;122641;0.549532888
1657;1731;Directed;122644;0.576108538
2144;1185;Directed;122663;0.571486306
1543;1544;Directed;122677;0.583942082
1899;96;Directed;122678;0.597245404
1386;786;Directed;122697;0.588777981
641;570;Directed;122704;0.551934852
2620;1731;Directed;122751;0.582869922
257;406;Directed;122753;0.557480255
546;1386;Directed;122755;0.58201746
13;1991;Directed;122757;0.584540316
697;144;Directed;122766;0.597012664
1714;1;Directed;122782;0.600473522
353;1386;Directed;122794;0.573494702
1566;1690;Directed;122801;0.605819478
535;2455;Directed;122821;0.589590926
1714;1386;Directed;122859;0.554913035
141;7;Directed;122880;0.579025574
1368;228;Directed;122896;0.580996568
2000;1685;Directed;122915;0.551613194
801;1131;Directed;122919;0.575444792
832;848;Directed;122924;0.594005297
320;1;Directed;122944;0.560367938
2625;1566;Directed;122957;0.548821399
2674;2675;Directed;122977;0.5630874
714;908;Directed;122992;0.577405816
60;276;Directed;123024;0.572042926
1967;2017;Directed;123032;0.58888868
2744;2745;Directed;123035;0.585833265
8;1;Directed;123039;0.595409722
1368;80;Directed;123041;0.57957265
726;1013;Directed;123057;0.555929093
1744;1755;Directed;123058;0.582853257
35;492;Directed;123076;0.563391712
1011;7;Directed;123080;0.568289066
1566;1725;Directed;123094;0.592828767
77;61;Directed;123099;0.555682017
1565;1713;Directed;123108;0.594037228
171;937;Directed;123113;0.597638236
257;348;Directed;123119;0.585624926
2030;2016;Directed;123121;0.577150748
2204;2125;Directed;123130;0.554068091
1896;1953;Directed;123137;0.601987405
904;476;Directed;123159;0.581483844
1656;1719;Directed;123175;0.589198042
1005;908;Directed;123180;0.563674433
570;673;Directed;123197;0.581198953
202;825;Directed;123243;0.557290921
928;832;Directed;123248;0.596882764
1098;1690;Directed;123251;0.562711583
2725;905;Directed;123263;0.580131099
832;714;Directed;123274;0.59964713
6;1810;Directed;123297;0.579597458
1478;1584;Directed;123344;0.579764108
468;1222;Directed;123360;0.584659591
2106;2131;Directed;123396;0.603487559
1921;1876;Directed;123409;0.578654778
1386;1366;Directed;123412;0.558539392
7;465;Directed;123420;0.568505298
2176;2397;Directed;123428;0.593058368
935;1240;Directed;123440;0.556197207
78;144;Directed;123451;0.604977562
4;2198;Directed;123456;0.59397214
644;159;Directed;123462;0.552160014
1334;546;Directed;123474;0.575526588
4;1984;Directed;123499;0.595462556
2113;1584;Directed;123506;0.607157522
1064;853;Directed;123515;0.574485666
1;13;Directed;123554;0.568373504
537;1585;Directed;123560;0.566061589
1585;64;Directed;123562;0.577298863
626;760;Directed;123592;0.548174407
1629;905;Directed;123604;0.589699228
2187;2908;Directed;123633;0.564075573
295;667;Directed;123651;0.58896304
149;468;Directed;123657;0.575814232
1771;2028;Directed;123658;0.597358884
1386;1511;Directed;123660;0.558040391
889;443;Directed;123666;0.604052116
546;1565;Directed;123681;0.586529853
295;222;Directed;123688;0.587848625
77;20;Directed;123702;0.588721264
1512;1317;Directed;123705;0.59137285
680;37;Directed;123714;0.593001376
2142;2135;Directed;123728;0.562174931
905;1439;Directed;123738;0.57156371
570;574;Directed;123739;0.566127984
1281;1565;Directed;123763;0.596316506
15;1566;Directed;123772;0.602815613
104;60;Directed;123773;0.591126869
202;363;Directed;123799;0.575612316
339;60;Directed;123801;0.606311084
2344;1832;Directed;123804;0.548940197
882;465;Directed;123812;0.571792982
2124;2174;Directed;123819;0.581656578
1201;2194;Directed;123825;0.567680715
1566;1620;Directed;123828;0.582760637
13;2030;Directed;123841;0.5508558
927;905;Directed;123847;0.582261724
88;36;Directed;123853;0.58159817
104;1490;Directed;123863;0.594164255
1562;1217;Directed;123868;0.602097373
832;827;Directed;123879;0.584749839
495;687;Directed;123887;0.558663172
1782;1771;Directed;123910;0.574174886
972;760;Directed;123911;0.582258544
2674;2699;Directed;123925;0.570652809
832;1032;Directed;123926;0.570585084
60;250;Directed;123933;0.602801865
628;1377;Directed;123935;0.557834477
383;1102;Directed;123942;0.592603052
2243;2113;Directed;123947;0.582422579
2538;1731;Directed;123977;0.558508808
905;1396;Directed;123997;0.575294682
1803;1281;Directed;124031;0.555955714
1357;546;Directed;124063;0.599031631
1677;1566;Directed;124078;0.578206014
1478;1386;Directed;124081;0.58493747
1666;1777;Directed;124096;0.596644802
13;905;Directed;124098;0.600741703
1396;129;Directed;124126;0.570774267
7;222;Directed;124132;0.593881457
132;113;Directed;124134;0.588246094
2063;1473;Directed;124139;0.607347067
1334;1967;Directed;124146;0.566025727
1536;1386;Directed;124165;0.589495735
304;1704;Directed;124202;0.596983
7;838;Directed;124206;0.598784885
1953;1201;Directed;124214;0.590738377
295;861;Directed;124228;0.576774305
905;1714;Directed;124238;0.56785643
1257;923;Directed;124250;0.574517285
1353;905;Directed;124254;0.552735064
1465;1898;Directed;124256;0.597774564
733;1073;Directed;124261;0.556517816
2211;2208;Directed;124271;0.561320033
832;687;Directed;124275;0.552145097
1386;1053;Directed;124276;0.563413191
927;832;Directed;124279;0.55415912
1396;2193;Directed;124290;0.596403181
6;268;Directed;124308;0.597261558
468;516;Directed;124319;0.592490746
1543;1396;Directed;124356;0.585254782
781;827;Directed;124358;0.575201475
2210;1217;Directed;124359;0.552558772
775;1425;Directed;124384;0.586916232
683;570;Directed;124395;0.565237748
1352;1317;Directed;124411;0.564374416
1369;1;Directed;124426;0.594771443
2454;1386;Directed;124431;0.606341016
1139;1141;Directed;124438;0.605947731
1043;872;Directed;124440;0.568225632
1352;239;Directed;124454;0.568542304
1396;1363;Directed;124460;0.594599927
882;923;Directed;124464;0.580570453
78;132;Directed;124480;0.559235069
2848;2859;Directed;124496;0.587742221
502;1332;Directed;124504;0.584155643
2684;1810;Directed;124513;0.582518109
1520;1541;Directed;124514;0.604971531
1517;1899;Directed;124515;0.559737839
257;336;Directed;124517;0.550360338
358;7;Directed;124518;0.564264296
1938;1860;Directed;124528;0.587095775
2705;2704;Directed;124548;0.597765375
1048;1009;Directed;124567;0.587460474
1832;1899;Directed;124574;0.585728425
295;1091;Directed;124588;0.574267644
2146;1731;Directed;124591;0.58403007
1368;1381;Directed;124601;0.559839756
1366;1840;Directed;124602;0.554879818
1733;1675;Directed;124604;0.564218138
7;283;Directed;124629;0.558221119
330;80;Directed;124642;0.589381425
295;770;Directed;124647;0.568668705
906;907;Directed;124656;0.58660836
2040;1620;Directed;124660;0.585048244
909;908;Directed;124669;0.565057451
394;393;Directed;124680;0.602746995
1094;261;Directed;124684;0.596766495
832;416;Directed;124702;0.59477292
13;1990;Directed;124711;0.600361659
2124;1396;Directed;124724;0.568166201
143;35;Directed;124733;0.575854312
76;110;Directed;124774;0.596520204
1615;2141;Directed;124776;0.601461829
832;824;Directed;124783;0.550241405
1512;1744;Directed;124795;0.583575078
202;304;Directed;124807;0.563343849
2176;2658;Directed;124816;0.552668179
2243;1566;Directed;124817;0.548898529
464;694;Directed;124824;0.569069598
39;17;Directed;124827;0.565104366
1851;2656;Directed;124840;0.563354999
7;945;Directed;124841;0.553046029
19;4;Directed;124849;0.607565252
908;867;Directed;124854;0.604163189
6;173;Directed;124862;0.597588788
2194;545;Directed;124864;0.550868033
643;64;Directed;124881;0.577720847
1368;634;Directed;124892;0.558480509
490;478;Directed;124895;0.554976088
2095;1585;Directed;124911;0.593272794
308;1;Directed;124925;0.605795869
309;1383;Directed;124938;0.596601248
144;401;Directed;124941;0.549288832
1383;1334;Directed;124963;0.594392829
419;7;Directed;124971;0.603136937
832;934;Directed;124973;0.571477177
1833;13;Directed;125006;0.567243012
832;735;Directed;125024;0.592790693
779;202;Directed;125043;0.595171982
2745;2749;Directed;125047;0.558528162
2017;1802;Directed;125049;0.605737811
1131;1185;Directed;125059;0.566218969
1352;41;Directed;125080;0.573431044
2751;1810;Directed;125089;0.583787895
202;645;Directed;125091;0.554589378
77;1;Directed;125107;0.5858477
1;64;Directed;125143;0.550792271
2053;57;Directed;125152;0.572803551
1317;2097;Directed;125159;0.551647951
1675;2262;Directed;125161;0.600252031
2030;1803;Directed;125172;0.58497377
2028;2880;Directed;125176;0.604523926
905;1566;Directed;125180;0.580345331
540;1162;Directed;125197;0.585866584
1693;1565;Directed;125200;0.580507859
2145;2146;Directed;125207;0.564730752
1366;353;Directed;125220;0.580516244
104;356;Directed;125223;0.582613676
480;542;Directed;125224;0.592556804
1201;2311;Directed;125228;0.548538788
523;1914;Directed;125237;0.599573821
832;273;Directed;125239;0.586946929
2118;1893;Directed;125281;0.571200683
2333;2328;Directed;125287;0.589711518
2028;2491;Directed;125288;0.554812702
832;880;Directed;125299;0.568100487
1810;1543;Directed;125301;0.57899882
1334;1487;Directed;125305;0.558134663
1778;1791;Directed;125306;0.581495146
1257;667;Directed;125308;0.596504272
35;1562;Directed;125324;0.5551162
359;257;Directed;125327;0.606197331
832;617;Directed;125358;0.587293721
1890;2125;Directed;125373;0.600116326
1677;304;Directed;125375;0.57068541
57;1566;Directed;125390;0.575078672
522;1376;Directed;125392;0.606886984
308;21;Directed;125401;0.59960242
937;1053;Directed;125409;0.579532195
77;6;Directed;125416;0.575688085
416;802;Directed;125444;0.557148207
88;104;Directed;125445;0.569782527
2446;35;Directed;125448;0.593905152
242;2538;Directed;125455;0.579242774
468;522;Directed;125457;0.567376398
2306;2214;Directed;125460;0.574443663
1525;1543;Directed;125461;0.551180966
1997;1921;Directed;125464;0.582312241
1562;41;Directed;125474;0.602873039
202;206;Directed;125529;0.600477407
735;725;Directed;125532;0.603682774
1803;2028;Directed;125535;0.560029994
1764;1363;Directed;125539;0.556422361
2124;2125;Directed;125546;0.59160533
538;729;Directed;125548;0.567169245
1555;1731;Directed;125552;0.561017535
1098;1846;Directed;125558;0.588918346
768;576;Directed;125563;0.589055268
7;36;Directed;125594;0.550436587
4;17;Directed;125605;0.556100382
832;799;Directed;125612;0.595421387
1201;1451;Directed;125615;0.592101154
1629;1386;Directed;125619;0.548817601
833;701;Directed;125623;0.569231496
249;491;Directed;125625;0.551322381
943;944;Directed;125633;0.585010072
2585;2538;Directed;125647;0.56710664
1368;1359;Directed;125651;0.589965913
7;643;Directed;125658;0.582298508
295;523;Directed;125661;0.564155169
2253;2028;Directed;125678;0.549752345
2601;2602;Directed;125685;0.563444825
1555;1566;Directed;125687;0.598955532
1317;537;Directed;125702;0.600639687
2090;1281;Directed;125755;0.593659298
2311;2198;Directed;125764;0.551101621
1;823;Directed;125774;0.604920635
202;41;Directed;125783;0.59314519
664;272;Directed;125784;0.589801663
2214;2125;Directed;125795;0.582385152
1585;2125;Directed;125813;0.568891367
2837;2028;Directed;125815;0.556137282
1317;13;Directed;125822;0.55317019
1396;1353;Directed;125825;0.595127209
1386;167;Directed;125848;0.558581221
1761;36;Directed;125883;0.554295976
1396;1574;Directed;125887;0.598577701
36;1844;Directed;125893;0.59783946
15;96;Directed;125924;0.561268401
171;1832;Directed;125933;0.554307598
2600;2763;Directed;125957;0.579013449
1386;1316;Directed;125959;0.578744086
1859;2647;Directed;125963;0.571652331
6;1386;Directed;125964;0.558168173
1815;1334;Directed;125971;0.550367643
107;81;Directed;126021;0.590263866
64;7;Directed;126031;0.565098201
93;61;Directed;126034;0.606270063
270;1183;Directed;126035;0.598144765
1352;1528;Directed;126040;0.557117058
468;492;Directed;126052;0.553324036
778;733;Directed;126063;0.569679497
1731;1860;Directed;126079;0.562502247
775;112;Directed;126084;0.550464813
468;1302;Directed;126086;0.550896385
1899;905;Directed;126089;0.597035818
484;687;Directed;126097;0.590327683
1317;1376;Directed;126099;0.565242721
540;13;Directed;126104;0.588705636
2103;1053;Directed;126129;0.597214571
1584;1693;Directed;126133;0.587345733
908;1024;Directed;126137;0.566394865
1;1352;Directed;126146;0.561884853
309;1386;Directed;126147;0.562908056
767;273;Directed;126175;0.572834638
729;1396;Directed;126185;0.608028757
7;1899;Directed;126186;0.589477188
2028;2484;Directed;126188;0.607456195
300;268;Directed;126205;0.596399228
1;1366;Directed;126209;0.550202257
7;232;Directed;126228;0.567458197
592;1;Directed;126263;0.57949863
1585;174;Directed;126281;0.554529436
832;886;Directed;126287;0.580798347
832;868;Directed;126339;0.593267371
1396;13;Directed;126354;0.578362776
1566;359;Directed;126356;0.560545221
832;935;Directed;126364;0.555308922
2028;2796;Directed;126394;0.575499712
1352;1555;Directed;126402;0.591203298
2667;2125;Directed;126416;0.606964843
132;72;Directed;126432;0.599630629
2712;2717;Directed;126444;0.590525045
363;304;Directed;126457;0.560907596
780;1383;Directed;126477;0.558072489
2122;2118;Directed;126485;0.568532678
1088;1078;Directed;126486;0.563345516
1508;2028;Directed;126522;0.591335212
2154;2113;Directed;126530;0.571423479
2067;1890;Directed;126534;0.555731088
7;161;Directed;126550;0.555091187
1;36;Directed;126573;0.560550087
304;4;Directed;126574;0.584573283
2174;905;Directed;126604;0.556697947
2676;2674;Directed;126611;0.584703787
95;70;Directed;126628;0.584498232
1317;304;Directed;126640;0.573274291
1562;1615;Directed;126650;0.582552027
397;62;Directed;126664;0.578484196
353;202;Directed;126681;0.594104902
2937;2296;Directed;126703;0.57835571
2568;2629;Directed;126709;0.555975128
1070;209;Directed;126719;0.597243003
502;526;Directed;126720;0.59361273
2726;202;Directed;126723;0.5500038
1094;280;Directed;126743;0.597163381
1099;882;Directed;126751;0.591378739
149;81;Directed;126759;0.556756041
1636;1667;Directed;126784;0.58619205
1543;1574;Directed;126789;0.579261881
1612;1810;Directed;126797;0.550101158
1714;1693;Directed;126832;0.561460659
1013;928;Directed;126847;0.576424703
2485;2511;Directed;126854;0.556534753
1562;1690;Directed;126861;0.574786147
104;363;Directed;126892;0.555011283
882;1386;Directed;126896;0.600701451
2045;2229;Directed;126901;0.581710344
60;254;Directed;126903;0.599694099
1487;1566;Directed;126906;0.590732828
1317;1658;Directed;126911;0.588743346
1574;1386;Directed;126915;0.578864706
1820;1753;Directed;126916;0.592214818
1201;2322;Directed;126922;0.586370344
2028;363;Directed;126925;0.593887948
1107;1129;Directed;126937;0.587728784
1053;41;Directed;126942;0.54851483
1899;135;Directed;126953;0.563990689
1955;1953;Directed;126964;0.568084281
1368;1317;Directed;126968;0.588909455
2725;2812;Directed;126986;0.579601756
1;635;Directed;126995;0.555718317
733;630;Directed;127008;0.562799052
230;768;Directed;127010;0.605412987
238;742;Directed;127020;0.5581862
592;937;Directed;127024;0.565685386
7;125;Directed;127026;0.564066751
2118;1844;Directed;127043;0.589243278
1584;1624;Directed;127059;0.59224737
1899;2187;Directed;127092;0.576678057
2805;2725;Directed;127093;0.581118357
1;1541;Directed;127107;0.605300749
921;1252;Directed;127110;0.601793896
7;905;Directed;127112;0.566724914
1778;1860;Directed;127113;0.549853604
1334;2173;Directed;127124;0.606332207
729;1257;Directed;127164;0.604038411
295;113;Directed;127203;0.558238325
1217;280;Directed;127205;0.554967182
1810;2273;Directed;127210;0.586173656
361;522;Directed;127217;0.574901745
2874;2378;Directed;127233;0.556657705
1585;1810;Directed;127237;0.572450713
882;729;Directed;127258;0.550029833
75;7;Directed;127284;0.58171619
2146;2142;Directed;127298;0.589363371
1317;1366;Directed;127310;0.585288967
732;468;Directed;127320;0.579118322
832;654;Directed;127326;0.56507033
96;70;Directed;127328;0.57827069
2585;2601;Directed;127346;0.566814725
1939;2060;Directed;127370;0.575950628
908;932;Directed;127400;0.571576339
2672;2699;Directed;127409;0.577947302
1972;1771;Directed;127411;0.584356808
1201;1198;Directed;127420;0.599983507
178;2388;Directed;127433;0.5660507
1543;2176;Directed;127442;0.583096144
1607;1568;Directed;127445;0.588113733
1810;1954;Directed;127454;0.550719606
2937;2125;Directed;127481;0.55062909
295;725;Directed;127490;0.577208116
2103;1860;Directed;127495;0.559621165
2344;1899;Directed;127497;0.569179605
2485;2363;Directed;127502;0.5700876
257;283;Directed;127506;0.564495374
832;898;Directed;127525;0.553143056
77;39;Directed;127528;0.581410001
321;202;Directed;127535;0.589105841
340;2113;Directed;127541;0.573882696
2214;1334;Directed;127549;0.579627017
1566;41;Directed;127556;0.573751886
1591;1555;Directed;127560;0.589233545
1317;1473;Directed;127571;0.581330372
273;60;Directed;127578;0.562939785
1615;25;Directed;127579;0.566258002
309;1201;Directed;127581;0.584899269
45;176;Directed;127590;0.548509474
1585;1752;Directed;127597;0.572729232
1846;2386;Directed;127599;0.555892409
946;885;Directed;127601;0.56899155
1;304;Directed;127603;0.564008571
1386;1620;Directed;127617;0.603586284
926;476;Directed;127630;0.590195108
576;462;Directed;127633;0.549393989
1271;101;Directed;127636;0.552818469
1967;905;Directed;127663;0.569117036
2943;135;Directed;127682;0.573945208
476;799;Directed;127695;0.555629389
39;7;Directed;127721;0.590135417
266;475;Directed;127723;0.565716125
2677;2689;Directed;127727;0.559484863
2582;2978;Directed;127748;0.568313277
7;198;Directed;127754;0.582018185
1702;35;Directed;127760;0.550333369
735;770;Directed;127761;0.584898479
1478;2427;Directed;127765;0.550810019
2296;2725;Directed;127792;0.571449949
1;2123;Directed;127798;0.595478145
468;925;Directed;127803;0.554240238
2159;546;Directed;127830;0.564641488
832;915;Directed;127831;0.581209655
2176;2861;Directed;127869;0.583381591
60;75;Directed;127878;0.558984526
1430;468;Directed;127891;0.593053822
39;298;Directed;127904;0.574929066
715;707;Directed;127914;0.596110469
823;905;Directed;127938;0.589489046
832;872;Directed;127956;0.586184495
41;777;Directed;127975;0.587012229
100;1;Directed;127976;0.575058002
1615;1316;Directed;127978;0.559216806
2233;1735;Directed;127981;0.551885499
1217;1286;Directed;128000;0.583850423
2544;2540;Directed;128002;0.591761398
1465;775;Directed;128031;0.558179278
295;860;Directed;128040;0.566111667
735;846;Directed;128050;0.564823159
546;1302;Directed;128056;0.597553832
1713;1352;Directed;128060;0.582667141
7;110;Directed;128061;0.586723273
13;104;Directed;128068;0.585290937
295;350;Directed;128075;0.604730179
1494;1317;Directed;128086;0.567138919
295;216;Directed;128088;0.606646493
2328;2392;Directed;128089;0.574286436
853;475;Directed;128098;0.566118766
2427;2429;Directed;128132;0.557374895
405;408;Directed;128134;0.551505536
88;7;Directed;128146;0.568500476
1371;419;Directed;128148;0.588419346
1923;1771;Directed;128196;0.577518258
1201;729;Directed;128209;0.589845531
491;13;Directed;128226;0.589590237
26;35;Directed;128233;0.570581931
202;1518;Directed;128243;0.597894288
120;1565;Directed;128251;0.60039232
1615;2192;Directed;128254;0.56655337
2574;2695;Directed;128259;0.583581404
7;207;Directed;128261;0.605787049
69;28;Directed;128319;0.55115827
546;1438;Directed;128322;0.57350912
93;81;Directed;118242;0.455356851
1744;1890;Directed;118253;0.483895658
923;608;Directed;118259;0.440106549
2344;1204;Directed;118271;0.48757347
41;1317;Directed;118275;0.437523042
243;1217;Directed;118284;0.480841555
443;885;Directed;118298;0.463464376
2262;2067;Directed;118302;0.470963653
468;1423;Directed;118313;0.428894607
688;523;Directed;118317;0.47058578
1815;1810;Directed;118319;0.464649182
1692;1217;Directed;118326;0.445343791
1832;2214;Directed;118328;0.434025209
2054;1967;Directed;118344;0.487350122
941;926;Directed;118354;0.444995798
254;17;Directed;118356;0.458739246
1479;1386;Directed;118364;0.461161875
2028;1629;Directed;118368;0.435340577
635;164;Directed;118382;0.44278129
1655;1615;Directed;118384;0.442677305
4;61;Directed;118389;0.478618751
1771;1937;Directed;118400;0.48002566
1693;1989;Directed;118402;0.471097805
1037;1257;Directed;118405;0.441522485
1576;1383;Directed;118407;0.48568769
2484;1815;Directed;118408;0.455834301
1860;2125;Directed;118420;0.472306571
321;274;Directed;118432;0.436583279
905;1815;Directed;118433;0.455423559
1217;2389;Directed;118436;0.435381637
522;1396;Directed;118440;0.465293521
1317;468;Directed;118442;0.434175925
35;248;Directed;118458;0.460292013
35;1898;Directed;118460;0.453486057
1473;545;Directed;118462;0.438745957
7;650;Directed;118480;0.429150074
1092;923;Directed;118483;0.430634026
1947;2178;Directed;118491;0.459071708
570;669;Directed;118502;0.457013753
521;2142;Directed;118517;0.475496837
2844;2125;Directed;118524;0.478097635
1207;522;Directed;118525;0.447274163
1317;1585;Directed;118528;0.468843316
484;526;Directed;118529;0.485486373
2733;1899;Directed;118530;0.475872715
2067;1921;Directed;118531;0.466757229
1593;1566;Directed;118538;0.444617488
2124;1317;Directed;118539;0.448171229
2568;2633;Directed;118546;0.442361408
68;7;Directed;118553;0.48281169
1566;1595;Directed;118556;0.444000995
353;1565;Directed;118558;0.433695534
2292;1810;Directed;118568;0.463721423
202;2724;Directed;118569;0.469365317
1213;571;Directed;118571;0.449536345
1771;1317;Directed;118583;0.447123384
905;2447;Directed;118584;0.466447677
937;1061;Directed;118587;0.455651542
905;2198;Directed;118588;0.453754096
171;346;Directed;118598;0.47499593
894;1038;Directed;118604;0.431737596
1656;1318;Directed;118610;0.456306193
2725;361;Directed;118615;0.455179525
546;1053;Directed;118620;0.434642727
17;375;Directed;118621;0.481347165
242;2309;Directed;118636;0.430701346
1492;1217;Directed;118637;0.432382283
202;2590;Directed;118641;0.479339458
272;630;Directed;118659;0.479575342
446;119;Directed;118663;0.460657673
579;1;Directed;118664;0.454233441
1591;540;Directed;118671;0.439080412
757;522;Directed;118678;0.473800092
1383;35;Directed;118682;0.438546787
882;1888;Directed;118696;0.439441734
1166;775;Directed;118701;0.465996004
1872;546;Directed;118704;0.484841571
7;206;Directed;118711;0.45628774
219;7;Directed;118712;0.450102405
2028;2787;Directed;118716;0.454169889
1257;1289;Directed;118723;0.453350841
1555;1348;Directed;118734;0.481441805
2397;2477;Directed;118736;0.46305273
1037;732;Directed;118737;0.480553887
159;640;Directed;118738;0.455820886
54;2;Directed;118741;0.460161404
2304;1670;Directed;118747;0.446919314
141;37;Directed;118751;0.433925739
