Source;Target;Type;Id;Weight
4;37;Undirected;1058;0.308760183
503;124;Undirected;1617;0.308750172
979;143;Undirected;801;0.308688739
279;42;Undirected;2324;0.308668829
816;698;Undirected;707;0.308644239
611;177;Undirected;1488;0.308638694
982;353;Undirected;464;0.308608611
165;335;Undirected;427;0.308595879
342;868;Undirected;684;0.308405332
861;356;Undirected;2217;0.308386871
778;324;Undirected;368;0.308384783
858;647;Undirected;258;0.308357143
1094;818;Undirected;1613;0.308322229
825;654;Undirected;2425;0.308267516
817;588;Undirected;1150;0.308255996
237;364;Undirected;174;0.308250676
600;1010;Undirected;950;0.308189798
237;885;Undirected;578;0.308162311
354;1006;Undirected;567;0.308065617
509;616;Undirected;919;0.30806364
840;977;Undirected;832;0.308051914
1135;694;Undirected;886;0.308029624
1098;341;Undirected;1294;0.308028585
392;781;Undirected;365;0.30800608
35;151;Undirected;2321;0.307970327
287;1019;Undirected;367;0.307818008
286;177;Undirected;56;0.307817168
343;994;Undirected;691;0.30781599
1110;120;Undirected;226;0.307763583
189;162;Undirected;1039;0.307744999
233;649;Undirected;640;0.307703146
979;251;Undirected;1142;0.307694386
777;997;Undirected;227;0.307591719
883;715;Undirected;2240;0.307584842
288;390;Undirected;1996;0.307552262
918;149;Undirected;1787;0.307443759
840;402;Undirected;30;0.307443294
920;616;Undirected;2263;0.307391632
808;177;Undirected;2119;0.307377909
212;795;Undirected;550;0.307350416
394;901;Undirected;1519;0.30718292
658;47;Undirected;1420;0.307171498
286;593;Undirected;1336;0.307140105
129;1030;Undirected;1467;0.30710847
1135;280;Undirected;830;0.307009091
420;36;Undirected;1239;0.30700138
542;309;Undirected;2230;0.306969289
352;266;Undirected;1419;0.306963795
1006;433;Undirected;2045;0.306882269
658;360;Undirected;735;0.306864331
165;395;Undirected;1372;0.306765021
7;61;Undirected;2232;0.306736977
1126;541;Undirected;1577;0.306706622
321;590;Undirected;380;0.306666589
158;286;Undirected;524;0.306618773
602;383;Undirected;261;0.306588968
1;1095;Undirected;1385;0.30657156
148;705;Undirected;677;0.306524636
733;497;Undirected;1870;0.306510228
329;238;Undirected;812;0.306476557
574;120;Undirected;1545;0.306466979
607;255;Undirected;100;0.306336027
10;582;Undirected;2151;0.306242081
541;619;Undirected;2049;0.306222875
1123;901;Undirected;1916;0.306198764
722;678;Undirected;217;0.306153006
572;878;Undirected;1651;0.306147011
420;491;Undirected;698;0.306069443
1;186;Undirected;294;0.305879454
582;958;Undirected;1309;0.3058735
1031;58;Undirected;1839;0.305860298
780;123;Undirected;835;0.305855949
25;460;Undirected;168;0.30580917
600;776;Undirected;2434;0.305733784
659;966;Undirected;77;0.305656499
1054;944;Undirected;2350;0.305654201
835;624;Undirected;2244;0.305636578
741;555;Undirected;1254;0.305546364
321;846;Undirected;2279;0.305505169
771;235;Undirected;1413;0.305478187
876;868;Undirected;1877;0.305471804
541;655;Undirected;281;0.305453845
757;996;Undirected;2251;0.305450625
303;1019;Undirected;940;0.305450227
863;273;Undirected;143;0.305305655
583;625;Undirected;178;0.305282392
722;1024;Undirected;756;0.305251018
576;150;Undirected;1070;0.305194701
1040;296;Undirected;2494;0.305186241
674;977;Undirected;166;0.30515684
249;276;Undirected;877;0.305092144
170;1047;Undirected;1948;0.30507256
453;253;Undirected;457;0.305001498
851;89;Undirected;1815;0.304988403
172;252;Undirected;2401;0.304957024
378;214;Undirected;204;0.304857796
681;25;Undirected;1404;0.304851853
203;177;Undirected;1683;0.304737135
1135;978;Undirected;1049;0.304736876
579;226;Undirected;1744;0.304711064
886;891;Undirected;523;0.304693156
161;885;Undirected;911;0.304653904
195;303;Undirected;182;0.304643516
505;61;Undirected;1415;0.304631832
820;1023;Undirected;1054;0.304631779
474;203;Undirected;343;0.304582947
1135;900;Undirected;1548;0.304536522
335;73;Undirected;1758;0.304482164
415;1133;Undirected;1170;0.304454285
631;310;Undirected;1;0.304428341
1069;255;Undirected;873;0.304426987
876;144;Undirected;2345;0.304350743
164;152;Undirected;2123;0.304322319
956;818;Undirected;939;0.304320517
917;428;Undirected;2294;0.304223974
342;254;Undirected;233;0.304220182
756;861;Undirected;634;0.304178936
288;1088;Undirected;1623;0.304072649
329;315;Undirected;1178;0.304053901
563;1133;Undirected;2078;0.304009603
390;213;Undirected;2008;0.303938287
33;146;Undirected;522;0.303848293
885;177;Undirected;2191;0.303809465
788;657;Undirected;1972;0.303797898
981;579;Undirected;354;0.303788732
722;1057;Undirected;1844;0.303768826
197;390;Undirected;626;0.303717203
186;1095;Undirected;384;0.30371685
1012;482;Undirected;332;0.303615723
730;521;Undirected;571;0.303612057
258;553;Undirected;352;0.303589434
260;1034;Undirected;1422;0.303569887
1062;445;Undirected;1145;0.303560492
1085;536;Undirected;1487;0.303558586
320;956;Undirected;1245;0.303546472
731;195;Undirected;962;0.303385487
504;879;Undirected;2111;0.303376418
1083;329;Undirected;1300;0.303282413
233;818;Undirected;1933;0.303243553
1135;22;Undirected;1144;0.303158232
789;764;Undirected;2152;0.303154292
651;966;Undirected;777;0.303152822
536;428;Undirected;727;0.30308294
1061;939;Undirected;2369;0.303055411
737;1088;Undirected;1599;0.302882485
1002;569;Undirected;1378;0.302870705
864;806;Undirected;2456;0.302782246
1024;866;Undirected;2056;0.302755519
630;1131;Undirected;252;0.302753482
66;706;Undirected;2440;0.302695755
390;192;Undirected;475;0.302693885
889;177;Undirected;942;0.302657354
1110;574;Undirected;2206;0.302638087
715;949;Undirected;699;0.302590696
32;120;Undirected;1998;0.302540752
679;844;Undirected;2351;0.302495506
242;45;Undirected;511;0.302472343
321;833;Undirected;1591;0.302446572
570;1058;Undirected;1718;0.302376176
963;279;Undirected;397;0.302327326
913;793;Undirected;442;0.30230933
342;120;Undirected;1798;0.302256717
588;545;Undirected;2371;0.302244585
982;697;Undirected;1091;0.302235062
994;407;Undirected;1006;0.302214214
1006;1033;Undirected;2195;0.302199363
808;312;Undirected;1301;0.302197904
348;1090;Undirected;1995;0.30217652
255;192;Undirected;644;0.302123106
838;133;Undirected;1607;0.302109728
7;489;Undirected;169;0.302077691
834;616;Undirected;441;0.302049375
404;845;Undirected;1929;0.30194347
1012;309;Undirected;2292;0.301892038
1084;311;Undirected;1034;0.301742479
474;177;Undirected;1858;0.301728487
561;762;Undirected;2106;0.301681487
242;377;Undirected;1918;0.301678526
1012;1007;Undirected;1270;0.301670445
1002;553;Undirected;126;0.301655179
940;309;Undirected;574;0.301652851
105;19;Undirected;958;0.301635779
960;976;Undirected;741;0.30147682
164;1049;Undirected;2233;0.301395532
921;177;Undirected;176;0.301309756
466;160;Undirected;298;0.301300833
22;174;Undirected;1369;0.301273937
260;859;Undirected;1262;0.301237718
428;628;Undirected;2354;0.301171103
801;866;Undirected;1216;0.301134872
1030;160;Undirected;1463;0.301040256
345;856;Undirected;1088;0.300915889
162;1089;Undirected;1505;0.300862962
551;259;Undirected;487;0.300820368
883;970;Undirected;173;0.300816873
681;133;Undirected;1004;0.300804681
134;160;Undirected;824;0.300799191
172;789;Undirected;956;0.300789495
162;61;Undirected;1069;0.300759604
87;226;Undirected;1932;0.300723847
782;14;Undirected;1975;0.300687989
317;286;Undirected;1317;0.300652715
342;144;Undirected;2449;0.300639527
695;705;Undirected;2431;0.300626669
539;619;Undirected;135;0.300624865
540;900;Undirected;1363;0.300592189
1121;342;Undirected;599;0.30058563
850;643;Undirected;2289;0.300575577
706;43;Undirected;1967;0.300570339
321;761;Undirected;124;0.300550527
491;1135;Undirected;868;0.300531105
593;312;Undirected;566;0.300493262
61;106;Undirected;2375;0.300433856
88;949;Undirected;701;0.300398857
767;691;Undirected;839;0.300387189
835;536;Undirected;485;0.300382451
355;170;Undirected;802;0.300223055
61;857;Undirected;1444;0.300138184
257;307;Undirected;1698;0.300106835
277;778;Undirected;1354;0.300049304
454;548;Undirected;743;0.300016648
384;43;Undirected;272;0.300007871
859;805;Undirected;84;0.299981519
149;804;Undirected;1732;0.29994024
931;706;Undirected;1065;0.299921286
9;124;Undirected;2231;0.299912229
1136;535;Undirected;2361;0.299881173
417;924;Undirected;1786;0.299860484
864;710;Undirected;2017;0.299824782
417;801;Undirected;1060;0.299809698
864;101;Undirected;925;0.299796404
66;920;Undirected;1568;0.299754505
1136;381;Undirected;1667;0.29975163
425;1047;Undirected;793;0.299744702
1052;310;Undirected;808;0.299710446
783;553;Undirected;1837;0.299665681
670;390;Undirected;2112;0.299662967
350;1057;Undirected;1452;0.299589053
429;783;Undirected;1573;0.299562758
342;717;Undirected;790;0.299536205
173;849;Undirected;305;0.299518161
642;913;Undirected;1470;0.299474263
642;489;Undirected;2124;0.299410921
734;639;Undirected;1895;0.299363583
49;670;Undirected;2359;0.299331554
34;353;Undirected;224;0.29932756
84;382;Undirected;1897;0.298977976
465;935;Undirected;592;0.298961598
202;167;Undirected;267;0.298903466
783;1123;Undirected;782;0.298895204
543;87;Undirected;2480;0.298619996
947;262;Undirected;1805;0.298561693
167;369;Undirected;720;0.298554581
966;186;Undirected;2143;0.298550799
430;696;Undirected;1917;0.298538488
345;377;Undirected;2482;0.29850186
342;985;Undirected;97;0.298497604
105;246;Undirected;270;0.298414322
61;151;Undirected;1085;0.298398215
1008;789;Undirected;1293;0.298393946
722;180;Undirected;1993;0.298383199
165;818;Undirected;2377;0.298354643
654;43;Undirected;828;0.298338843
353;1043;Undirected;37;0.298333759
650;92;Undirected;1971;0.298315941
949;43;Undirected;2032;0.298305516
737;1119;Undirected;353;0.298281663
731;465;Undirected;481;0.298256222
1012;718;Undirected;162;0.298244618
979;818;Undirected;2225;0.298212726
39;26;Undirected;1930;0.298194673
877;351;Undirected;891;0.298179713
773;706;Undirected;1925;0.298157597
715;282;Undirected;629;0.298143474
982;557;Undirected;117;0.298141958
4;575;Undirected;390;0.298083045
1079;949;Undirected;2282;0.298070529
947;653;Undirected;420;0.298050038
250;1012;Undirected;82;0.298027349
883;655;Undirected;1471;0.298011542
503;795;Undirected;666;0.297956842
211;344;Undirected;2196;0.297948258
212;129;Undirected;505;0.297867699
493;561;Undirected;719;0.297857046
913;489;Undirected;1427;0.297831266
515;143;Undirected;2430;0.297825443
507;676;Undirected;916;0.297771674
1044;797;Undirected;2437;0.297749495
88;146;Undirected;1123;0.297712494
1012;368;Undirected;2424;0.297687507
579;1095;Undirected;1183;0.297645077
543;1095;Undirected;41;0.297640835
631;91;Undirected;1976;0.297618731
981;226;Undirected;2259;0.297618529
344;590;Undirected;1686;0.297579563
564;880;Undirected;554;0.297546961
553;368;Undirected;682;0.297535052
611;161;Undirected;2441;0.297487932
1030;795;Undirected;1148;0.297464657
607;390;Undirected;748;0.297446035
415;4;Undirected;1025;0.297417539
117;879;Undirected;2487;0.297395716
1008;409;Undirected;1566;0.297389299
1008;940;Undirected;364;0.297386599
790;1006;Undirected;133;0.297277659
1107;921;Undirected;590;0.29716572
1006;366;Undirected;1057;0.29714229
1133;974;Undirected;1126;0.297126608
677;390;Undirected;1261;0.297090206
847;377;Undirected;702;0.297082252
270;431;Undirected;1572;0.29705876
711;152;Undirected;1082;0.297054195
152;122;Undirected;1489;0.296996743
521;912;Undirected;404;0.296953654
544;863;Undirected;2087;0.296947551
68;818;Undirected;1958;0.296920314
1133;575;Undirected;1251;0.296859125
98;335;Undirected;2149;0.296836665
877;1033;Undirected;408;0.296769343
68;928;Undirected;1660;0.296737442
508;466;Undirected;93;0.296730277
1012;901;Undirected;2380;0.296706167
111;587;Undirected;820;0.296674797
957;426;Undirected;610;0.296601457
321;344;Undirected;957;0.296531266
861;435;Undirected;1691;0.2965284
319;777;Undirected;2159;0.296478045
105;581;Undirected;2370;0.296475437
129;795;Undirected;379;0.296438096
722;836;Undirected;1914;0.296411187
834;259;Undirected;2338;0.296410346
1012;394;Undirected;1899;0.296391364
940;1114;Undirected;1398;0.29639062
1024;335;Undirected;948;0.296331479
695;402;Undirected;240;0.296251891
1135;561;Undirected;388;0.29617646
1002;197;Undirected;641;0.296129079
540;369;Undirected;1104;0.296128316
372;509;Undirected;1657;0.296020389
372;25;Undirected;472;0.29601955
1044;777;Undirected;952;0.295987837
963;308;Undirected;844;0.295948014
377;1078;Undirected;1068;0.295883399
468;192;Undirected;1399;0.295883252
986;407;Undirected;729;0.29575088
382;770;Undirected;878;0.295661557
913;955;Undirected;1289;0.295542118
289;1112;Undirected;177;0.295536372
411;776;Undirected;3;0.295511061
284;599;Undirected;1884;0.295493883
377;951;Undirected;2144;0.295493547
428;555;Undirected;234;0.295475467
89;926;Undirected;1612;0.295467799
387;1006;Undirected;2177;0.295455998
539;270;Undirected;2451;0.295423736
1107;885;Undirected;46;0.295416505
199;392;Undirected;654;0.295380691
819;307;Undirected;153;0.295349102
553;743;Undirected;2301;0.295330433
940;743;Undirected;1745;0.295299826
1126;925;Undirected;2109;0.29526264
958;927;Undirected;1730;0.295237693
641;1116;Undirected;2234;0.295231272
860;148;Undirected;2384;0.29520082
1006;671;Undirected;187;0.295119308
166;592;Undirected;1450;0.295104816
890;797;Undirected;1111;0.295096004
1038;949;Undirected;1418;0.29500464
507;1008;Undirected;2154;0.294950155
630;377;Undirected;2029;0.29487225
404;726;Undirected;465;0.294854828
212;160;Undirected;1589;0.294850579
97;1031;Undirected;1620;0.29471067
335;285;Undirected;289;0.294698707
737;908;Undirected;1482;0.294682274
844;37;Undirected;2082;0.294609808
368;160;Undirected;1312;0.294536229
79;786;Undirected;23;0.294525753
822;715;Undirected;1141;0.294515286
358;911;Undirected;2266;0.294512786
1046;239;Undirected;1102;0.294502064
914;61;Undirected;2255;0.294494489
393;509;Undirected;639;0.294468292
981;87;Undirected;2410;0.294459836
15;949;Undirected;548;0.294409366
801;382;Undirected;1212;0.294252646
1127;225;Undirected;1751;0.294226168
1076;777;Undirected;2264;0.294224191
1135;639;Undirected;1177;0.294173818
358;264;Undirected;1103;0.294138217
212;308;Undirected;445;0.294046595
402;674;Undirected;823;0.294033399
115;630;Undirected;1299;0.293977089
890;869;Undirected;2316;0.293933072
770;1036;Undirected;314;0.293922773
1006;547;Undirected;2058;0.293911826
859;364;Undirected;1243;0.293853796
673;939;Undirected;2054;0.293827962
492;325;Undirected;156;0.293783495
172;268;Undirected;198;0.293650493
756;356;Undirected;1020;0.29356027
559;955;Undirected;1037;0.293497704
801;587;Undirected;1291;0.293418527
920;949;Undirected;247;0.293366615
189;879;Undirected;106;0.29334835
1093;649;Undirected;1075;0.29327795
607;468;Undirected;244;0.293262267
261;41;Undirected;1038;0.293262151
1135;174;Undirected;1747;0.293260772
595;148;Undirected;1979;0.293169762
354;433;Undirected;1635;0.293107941
1006;130;Undirected;1005;0.293104897
852;306;Undirected;716;0.293047663
957;812;Undirected;1762;0.293004479
557;697;Undirected;2455;0.292975774
201;1006;Undirected;275;0.292970217
351;1033;Undirected;385;0.292904963
801;592;Undirected;683;0.292852042
689;797;Undirected;437;0.292839585
456;148;Undirected;2341;0.292802869
777;1128;Undirected;2104;0.292737782
484;213;Undirected;1335;0.292659722
268;764;Undirected;1534;0.292590616
175;673;Undirected;1468;0.292380245
308;42;Undirected;1271;0.292370414
1085;407;Undirected;1063;0.292298453
392;888;Undirected;1570;0.292273118
364;1067;Undirected;1181;0.292265093
369;625;Undirected;2201;0.292244381
265;160;Undirected;214;0.292221399
46;908;Undirected;1431;0.292101772
507;88;Undirected;2163;0.292058101
551;301;Undirected;638;0.292007016
148;911;Undirected;2478;0.291985697
559;944;Undirected;723;0.291865672
1082;966;Undirected;486;0.291837364
417;1006;Undirected;293;0.291667926
1133;687;Undirected;1861;0.291613901
524;1006;Undirected;1920;0.291540035
356;133;Undirected;42;0.291531014
342;72;Undirected;2297;0.291527019
146;1033;Undirected;1543;0.291509122
1012;640;Undirected;259;0.291471523
706;654;Undirected;1151;0.291439049
649;818;Undirected;2050;0.291422874
851;985;Undirected;111;0.291343972
858;777;Undirected;2267;0.291296724
743;160;Undirected;494;0.291280712
424;283;Undirected;2074;0.291253833
1110;342;Undirected;923;0.29124921
259;616;Undirected;292;0.291233158
539;400;Undirected;710;0.291221052
288;238;Undirected;833;0.291199572
607;1069;Undirected;296;0.291187192
722;217;Undirected;1206;0.291165814
1109;578;Undirected;2438;0.291141988
491;36;Undirected;2142;0.291117062
733;537;Undirected;2450;0.291089541
622;655;Undirected;2019;0.290874758
342;1119;Undirected;1033;0.290836594
924;335;Undirected;1514;0.29075589
260;999;Undirected;1066;0.290742283
941;312;Undirected;1366;0.290740661
165;954;Undirected;1269;0.290730432
970;715;Undirected;1859;0.29072709
117;1089;Undirected;1626;0.290711196
342;149;Undirected;1466;0.290618296
1084;9;Undirected;1059;0.290606531
297;459;Undirected;1990;0.290570043
111;1057;Undirected;342;0.290538369
254;149;Undirected;1546;0.290467162
404;283;Undirected;335;0.290459468
976;272;Undirected;2391;0.290426693
634;30;Undirected;2199;0.290413178
543;226;Undirected;242;0.290299557
418;92;Undirected;2325;0.290248383
954;132;Undirected;740;0.290208818
890;1044;Undirected;1110;0.290204269
963;258;Undirected;280;0.29017992
256;966;Undirected;1550;0.290099987
1133;37;Undirected;1831;0.290042163
342;442;Undirected;45;0.290017619
1075;463;Undirected;998;0.290002254
605;806;Undirected;1287;0.290001659
34;570;Undirected;2115;0.289912306
457;407;Undirected;2188;0.289910725
619;949;Undirected;921;0.289907048
959;949;Undirected;553;0.289861343
348;301;Undirected;623;0.289856336
949;301;Undirected;2332;0.289836606
730;912;Undirected;1767;0.289818616
147;352;Undirected;1586;0.289801076
165;525;Undirected;2340;0.289745952
352;538;Undirected;303;0.289733513
1135;285;Undirected;840;0.289720093
541;925;Undirected;2176;0.289657921
288;452;Undirected;2496;0.289619375
61;19;Undirected;2261;0.289597788
689;824;Undirected;1604;0.289518638
484;670;Undirected;110;0.289509122
780;956;Undirected;1825;0.289508072
939;174;Undirected;451;0.289485868
789;752;Undirected;1696;0.289415545
1057;866;Undirected;1668;0.289409679
964;492;Undirected;1928;0.2894017
818;706;Undirected;586;0.289342749
801;196;Undirected;286;0.289319423
525;422;Undirected;257;0.289283124
737;1116;Undirected;2210;0.289251262
67;463;Undirected;893;0.289241419
123;669;Undirected;1461;0.28923371
369;266;Undirected;559;0.289212729
877;1082;Undirected;1898;0.289189597
358;705;Undirected;1630;0.289169359
890;777;Undirected;1962;0.289168466
1136;342;Undirected;2160;0.289153092
257;658;Undirected;1947;0.289151005
706;920;Undirected;1314;0.289094128
1135;206;Undirected;146;0.289089714
507;517;Undirected;2153;0.289087254
250;1007;Undirected;1046;0.289080782
630;73;Undirected;1241;0.289031084
87;579;Undirected;1439;0.289011722
417;547;Undirected;1816;0.289009062
551;326;Undirected;85;0.28898099
342;504;Undirected;32;0.288978272
238;487;Undirected;2379;0.288940953
1069;192;Undirected;1872;0.288865649
536;407;Undirected;1332;0.288862906
173;257;Undirected;2028;0.288848094
342;762;Undirected;792;0.288832083
409;786;Undirected;1319;0.288678961
290;781;Undirected;2486;0.288537021
850;894;Undirected;2337;0.288520036
152;451;Undirected;780;0.288509042
164;560;Undirected;907;0.288501418
840;497;Undirected;2117;0.28849974
649;706;Undirected;1583;0.288479575
613;342;Undirected;1507;0.288452006
161;177;Undirected;213;0.288381685
594;266;Undirected;1156;0.288356117
852;550;Undirected;856;0.288267774
247;782;Undirected;976;0.28825243
1022;726;Undirected;1841;0.28824809
1090;616;Undirected;1135;0.288243804
1082;351;Undirected;1611;0.28817655
117;162;Undirected;1480;0.288154791
24;265;Undirected;546;0.288122273
289;152;Undirected;2222;0.288097478
550;996;Undirected;1478;0.288068346
369;14;Undirected;2218;0.288043679
539;431;Undirected;2126;0.288015663
61;285;Undirected;2265;0.288003163
308;503;Undirected;319;0.287954511
544;858;Undirected;951;0.287934993
852;996;Undirected;2465;0.287928523
88;789;Undirected;1615;0.287900853
152;160;Undirected;2035;0.287854886
737;644;Undirected;195;0.287759664
402;911;Undirected;1885;0.287744534
553;309;Undirected;542;0.287653219
1014;880;Undirected;395;0.287648651
335;148;Undirected;1098;0.287577183
162;18;Undirected;2221;0.287572655
504;225;Undirected;704;0.287566982
694;175;Undirected;123;0.287548286
536;624;Undirected;339;0.28748505
33;1006;Undirected;1508;0.287449468
855;782;Undirected;2047;0.287324287
1075;131;Undirected;1553;0.287282038
813;738;Undirected;1209;0.287187311
277;949;Undirected;1682;0.287131864
1015;352;Undirected;328;0.287113572
668;1082;Undirected;28;0.287051659
681;994;Undirected;871;0.287041353
801;111;Undirected;357;0.287031562
966;1095;Undirected;1659;0.287028238
417;1057;Undirected;2365;0.287013443
465;195;Undirected;1986;0.287011752
372;698;Undirected;750;0.286996138
189;1089;Undirected;2071;0.286937616
481;553;Undirected;898;0.286792014
869;777;Undirected;770;0.286752768
670;213;Undirected;331;0.28673362
342;245;Undirected;2236;0.286716302
790;402;Undirected;202;0.286687652
455;124;Undirected;392;0.286684047
49;213;Undirected;795;0.286572109
820;971;Undirected;1280;0.286499409
832;942;Undirected;255;0.286429727
883;959;Undirected;1535;0.286406414
700;443;Undirected;1205;0.286351267
536;58;Undirected;478;0.28629969
671;517;Undirected;819;0.286258346
757;458;Undirected;273;0.286171111
574;342;Undirected;2283;0.286147771
25;461;Undirected;278;0.286102487
526;1049;Undirected;1764;0.286061491
408;545;Undirected;274;0.286037145
160;1114;Undirected;1343;0.285993421
468;390;Undirected;1138;0.285867119
840;996;Undirected;1567;0.285859924
943;521;Undirected;2186;0.28584009
942;994;Undirected;1016;0.285790806
611;237;Undirected;2262;0.285777024
463;339;Undirected;910;0.285748821
246;61;Undirected;2454;0.285741799
1117;1057;Undirected;307;0.285711019
949;925;Undirected;771;0.285670693
88;630;Undirected;1403;0.285670513
514;997;Undirected;972;0.285649259
553;265;Undirected;1703;0.285641628
537;306;Undirected;105;0.285619558
1044;824;Undirected;762;0.285589903
216;824;Undirected;1089;0.285577051
173;532;Undirected;2330;0.28540216
918;342;Undirected;362;0.28539796
691;314;Undirected;2353;0.285377246
868;144;Undirected;417;0.285349542
316;390;Undirected;2189;0.285349283
1054;559;Undirected;1017;0.285327308
1046;863;Undirected;2197;0.28532402
515;979;Undirected;1848;0.28529955
1008;694;Undirected;1121;0.285249136
557;92;Undirected;18;0.285168733
128;35;Undirected;1693;0.285079747
928;888;Undirected;1236;0.285055029
219;629;Undirected;693;0.285020663
850;32;Undirected;2052;0.285000444
744;463;Undirected;2208;0.284998206
557;285;Undirected;941;0.284979075
883;622;Undirected;447;0.284976841
335;63;Undirected;361;0.284959522
1040;705;Undirected;1690;0.284936577
1002;737;Undirected;1000;0.284915006
509;461;Undirected;1376;0.284888688
503;160;Undirected;1997;0.284875245
676;517;Undirected;1242;0.284869761
931;649;Undirected;513;0.284784001
570;293;Undirected;1974;0.284779857
790;705;Undirected;1323;0.284680357
1093;1038;Undirected;1721;0.284648303
920;214;Undirected;1425;0.284611469
706;1079;Undirected;2130;0.284610193
324;270;Undirected;934;0.28459378
201;2;Undirected;2150;0.284558924
757;550;Undirected;1656;0.284552881
883;282;Undirected;2299;0.284511469
1071;377;Undirected;1873;0.284491071
58;407;Undirected;681;0.284473894
165;41;Undirected;1035;0.284456902
721;7;Undirected;291;0.284397773
105;106;Undirected;944;0.284384458
277;619;Undirected;2224;0.284383909
1098;1057;Undirected;1561;0.284364787
89;985;Undirected;2057;0.284358698
733;572;Undirected;627;0.284327857
394;1123;Undirected;39;0.284221435
886;61;Undirected;1368;0.284150643
924;1057;Undirected;896;0.284110413
199;949;Undirected;1286;0.284099116
1052;91;Undirected;277;0.284078556
297;18;Undirected;1219;0.283964905
383;428;Undirected;1992;0.283946266
165;63;Undirected;1631;0.283941223
777;797;Undirected;2137;0.283913956
196;111;Undirected;895;0.283901892
921;637;Undirected;1297;0.283901646
801;335;Undirected;2252;0.283861122
87;1095;Undirected;1379;0.283840209
41;422;Undirected;768;0.28379905
402;793;Undirected;773;0.283730007
521;742;Undirected;1642;0.283701792
335;977;Undirected;2192;0.283592929
1006;283;Undirected;2418;0.28357369
148;1010;Undirected;80;0.283566991
402;342;Undirected;759;0.283560153
924;801;Undirected;311;0.283464264
88;616;Undirected;2389;0.28346426
1093;818;Undirected;1283;0.283379819
402;489;Undirected;1699;0.283369329
947;133;Undirected;929;0.283331009
1007;160;Undirected;1973;0.283298067
402;418;Undirected;113;0.283288534
957;378;Undirected;2373;0.283277403
249;1031;Undirected;1957;0.283272016
541;277;Undirected;903;0.283263464
32;717;Undirected;1833;0.283251615
1075;744;Undirected;1194;0.283160021
289;122;Undirected;1555;0.283090452
576;131;Undirected;2100;0.28301435
1002;160;Undirected;1067;0.282995779
737;46;Undirected;59;0.282968495
254;804;Undirected;549;0.282954105
825;949;Undirected;1100;0.282952722
400;277;Undirected;1994;0.28294169
261;422;Undirected;1456;0.282918707
964;174;Undirected;866;0.282858558
830;216;Undirected;1927;0.282789061
818;143;Undirected;299;0.282734039
550;458;Undirected;167;0.282712611
250;134;Undirected;2014;0.282682309
402;358;Undirected;712;0.282667953
1012;265;Undirected;502;0.282570463
582;637;Undirected;1763;0.282550707
551;834;Undirected;1796;0.282523259
35;1082;Undirected;791;0.282484528
1030;503;Undirected;863;0.282473945
400;619;Undirected;1473;0.282362415
907;979;Undirected;1843;0.282342867
737;569;Undirected;2175;0.282308857
747;1057;Undirected;1540;0.282251952
152;466;Undirected;448;0.282240903
317;593;Undirected;446;0.282233538
840;572;Undirected;1266;0.282204563
553;1114;Undirected;1044;0.282190608
571;123;Undirected;406;0.282188478
1079;43;Undirected;1001;0.282131029
202;369;Undirected;1818;0.282101424
679;4;Undirected;1707;0.282041887
521;82;Undirected;2220;0.282040089
940;636;Undirected;467;0.282026103
850;717;Undirected;1708;0.281992818
62;4;Undirected;1942;0.281966698
196;341;Undirected;2500;0.281925241
622;959;Undirected;145;0.281807153
240;818;Undirected;2009;0.28178975
1061;22;Undirected;1980;0.281759338
665;213;Undirected;1048;0.281755952
569;316;Undirected;2485;0.281725765
312;177;Undirected;1593;0.281722227
711;1049;Undirected;1437;0.281713598
607;670;Undirected;1288;0.281669266
1126;949;Undirected;652;0.281548994
681;428;Undirected;758;0.281501459
1110;717;Undirected;2412;0.281493375
977;599;Undirected;1155;0.281466066
253;1065;Undirected;2061;0.281456312
990;165;Undirected;469;0.28142564
602;813;Undirected;2419;0.281405356
1077;1135;Undirected;44;0.281401624
605;864;Undirected;2128;0.281373864
629;313;Undirected;356;0.281371221
233;222;Undirected;1218;0.281305061
706;724;Undirected;500;0.2812601
160;309;Undirected;2477;0.281258068
319;890;Undirected;2155;0.281230575
62;37;Undirected;2432;0.281189514
269;761;Undirected;2309;0.281128976
1069;670;Undirected;2131;0.281083027
737;693;Undirected;1028;0.281049162
825;43;Undirected;519;0.280986799
191;1090;Undirected;183;0.280978176
292;225;Undirected;1446;0.280977818
1054;793;Undirected;798;0.280949353
851;55;Undirected;986;0.280941633
926;55;Undirected;1522;0.280843772
463;170;Undirected;358;0.280801316
712;935;Undirected;1673;0.280787228
67;131;Undirected;1559;0.28071024
1116;46;Undirected;1771;0.280701145
860;887;Undirected;215;0.280656473
1012;542;Undirected;1951;0.280604204
402;72;Undirected;1944;0.280600858
673;28;Undirected;2413;0.280594397
129;160;Undirected;1706;0.280565838
175;900;Undirected;1779;0.280540933
1076;942;Undirected;1416;0.280521824
680;653;Undirected;536;0.280506688
374;812;Undirected;990;0.280502233
611;885;Undirected;1575;0.280418503
387;502;Undirected;635;0.280407268
551;1090;Undirected;1906;0.280371977
1000;1049;Undirected;2015;0.280306003
377;705;Undirected;1149;0.280300199
148;858;Undirected;2092;0.28026838
985;926;Undirected;2305;0.280167338
767;314;Undirected;969;0.280132722
840;458;Undirected;396;0.280124545
801;1117;Undirected;218;0.280101508
1075;67;Undirected;2505;0.280030308
164;711;Undirected;648;0.279985185
